"","Adlercreutzia","Agathobaculum","Akkermansia","Alistipes","Anaeromassilibacillus","Anaerostipes","Anaerotruncus","Asaccharobacter","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Butyricimonas","Butyrivibrio","Clostridium","Collinsella","Coprobacter","Coprococcus","Desulfovibrio","Dialister","Dielma","Dorea","Eggerthella","Eisenbergiella","Erysipelatoclostridium","Escherichia","Eubacterium","Faecalibacterium","Firmicutes unclassified","Flavonifractor","Fusicatenibacter","Gemmiger","Gordonibacter","Haemophilus","Harryflintia","Hungatella","Intestinimonas","Lachnoclostridium","Lachnospira","Lachnospiraceae unclassified","Lactobacillus","Lawsonibacter","Methanobrevibacter","Odoribacter","Oscillibacter","Parabacteroides","Paraprevotella","Parasutterella","Phascolarctobacterium","Prevotella","Proteobacteria unclassified","Roseburia","Ruminococcaceae unclassified","Ruminococcus","Ruthenibacterium","Slackia","Streptococcus","Turicimonas","Veillonella"
"Gly-Tyr",0.420898290533572,0.605016017389481,0.358065560917091,0.966828829330566,0.497990166160341,0.201130880837017,0.476573218130992,0.36048308006725,0.523611372278908,0.629695459765835,0.291619565553633,0.905503345871404,0.173814057155919,0.869905381498906,0.638054486383418,0.981455892868328,0.582178133368357,0.308174872270958,0.90841338439991,0.740101598251298,0.744020673074627,0.0432830449605546,0.709305365715491,0.00244869248348856,0.481864976601182,0.170103952738369,0.479058543626339,0.683452012978531,0.574110939113911,0.406473854977,0.306756623713772,0.422428728454834,0.682919163791102,0.0650960878171172,0.626739527987172,0.501044030206489,0.101429937892242,0.43229776292954,0.993810488915126,0.750480202242714,0.0525347877131703,0.796013415406575,0.640816560067514,0.909907345535839,0.0511115702943976,0.516722520732115,0.716622022275851,0.356304746511131,0.398559855842041,0.649300252906884,0.262120208509714,0.544666038443736,0.612836796390731,0.707658170806966,0.0513030945637514,0.960489856863703,0.13357750862126,0.211452153815933,0.82042058847676,0.889657080372331
"Gly-Tyr-Ala",0.901416013493113,0.748417210209053,0.299938050429754,0.582967635560965,0.898485518459926,0.278546351858758,0.67403857140579,0.84817034136415,0.0992813950261997,0.833301594625445,0.191814222418901,0.196299332601868,0.849608768003383,0.265052284221079,0.587933964610144,0.862067822374329,0.2075571308338,0.937117980516701,0.177461285916745,0.642361022820727,0.777741186914459,0.326434761283796,0.490450769911754,0.000414337633968254,0.621407604735597,0.254304542156484,0.891936653994746,0.904586511866081,0.0893410014769769,0.261604978404987,0.631023077257422,0.530075554581258,0.0184013062573865,0.0762278074250737,0.567906975003799,0.557075314506268,0.197574315986721,0.290599281953538,0.517067677258715,0.564835072190292,0.511226128331129,0.638288345366941,0.358301583147218,0.474731421182105,0.582967635560965,0.292505371062088,0.800998049190706,0.80164288796081,0.888075578667479,0.882590487438043,0.000148037418678193,0.460845805051824,0.542259399365842,0.873114968257374,0.0153319266267147,0.810942825787343,0.904859014748453,0.609216822170391,0.382560294137037,0.720800719683854
"Guanine",0.798340562186903,0.29193191470576,0.30487491230256,0.974632183681477,0.575831287619192,0.157472842719554,0.159064437259113,0.792313545986802,0.165538771039948,0.292505371062088,0.377984533761678,0.246196938387263,0.9288541124837,0.121507934999666,0.584334973484896,0.970725085578695,0.335588335003269,0.473821192463764,0.19259680301119,0.374763001597824,0.304844305030872,0.41361303264307,0.534933046663233,0.0112732446780999,0.14132286138178,0.00146030118021478,0.511698799009577,0.506904838943117,0.844815631429428,0.124168165768477,0.185266318502853,0.783065262573166,0.290303015495259,0.242048390493827,0.11214920534897,0.601213525649756,0.00114432562353173,0.656820947857782,0.66404304271332,0.314586321056866,0.965820905409286,0.13473530447473,0.347963987086053,0.686498929938214,0.303050863526501,0.968774350399228,0.362717301329439,0.314024101851536,0.915212270437619,0.729294479610099,0.0212504797137396,0.141932110884906,0.264280678402804,0.751158245859063,0.807535230004282,0.752637965308162,0.750993828162399,0.45679870677015,0.130446473996434,0.401076914229335
"Guanosine",0.177507843914482,0.813289518839109,0.382562524151473,0.0806380776974096,0.322257477796018,0.463195436284141,0.0735758807842346,0.134995802763876,0.137557678595908,0.386695219655278,0.008977361747178,0.552311617933265,0.522027782615683,0.508859553040103,0.277924409534404,0.484938958693007,0.29919941694609,0.457181883944342,0.116455389190968,0.867093483339415,0.79310077080249,0.566063932611786,0.704304277892097,0.0419461411626749,0.193112267957854,0.00140796095272111,0.562201214491468,0.697939160250695,0.31253346773642,0.0459881556652793,0.183170578033599,0.835246030316143,0.202369116652989,0.976844469956343,0.299324557261483,0.624450858800655,0.00153338392347724,0.603233590009539,0.333956785811337,0.0142387785266309,0.998046337664967,0.0152138013633039,0.794175060944659,0.370420444965541,0.180768479651122,0.206708779526358,0.580436511814207,0.315316283055279,0.472143960082367,0.408890588688549,0.00818182939659806,0.880035892554864,0.596549536705413,0.727460986316419,0.068194343195076,0.159767726265515,0.392432718370827,0.0975752970775257,0.839203010185019,0.496166329590868
"Guanosine-3,5-cyclic monophosphate",0.558151740070275,0.119730248725763,0.150299525027298,0.0386838636327715,0.73456051040101,0.335275900143698,0.567262379319864,0.706716816625867,0.98585027293247,0.689710733657317,0.0352906433317597,0.3260624425566,0.284899160783123,0.427222037984245,0.630609835265221,0.708336119808909,0.337451841423406,0.489758081799645,0.759975056446949,0.938390715491331,0.35149776205302,0.076036389102935,0.0468511152932027,0.0362056881522441,0.297264273940708,0.473315476089679,0.41868247534327,0.328621628178692,0.21883335221446,0.0548391528334271,0.0826105959889145,0.135178813887254,0.56965469652694,0.788345728374029,0.27022239558013,0.635568998481488,0.27954436847833,0.429355834811131,0.522933951941538,0.314403320766262,0.531658120776382,0.998836860923056,0.808854413560431,0.468757261522545,0.630638278997151,0.578655328416697,0.2345699156161,0.739710535183903,0.890972136093022,0.995090663179511,0.868351740187865,0.948712907606387,0.422070399607137,0.79398236024395,0.00213941441393306,0.0828898253543677,0.382189880960463,0.428720023149155,0.778676930274452,0.542922525615559
"Halometasone",0.0748873484328105,0.778309319537413,0.0703784200271411,0.853439790420037,0.957059242601875,0.881244090265396,0.267815965844773,0.223189963948481,0.757294803058186,0.369853718919641,0.754600665538332,0.491568540143805,0.491205924049126,0.806608570319884,0.360094277938424,0.35025895334189,0.631364734375703,0.337878574094004,0.763011212880354,0.275674570385929,0.0183894515437484,0.831278001449475,0.582526275289463,0.421441553219604,0.905905005825673,0.36977387009484,0.814199828017628,0.24462688091907,0.879432780496407,0.686608589744517,0.647256328381613,0.679850985097728,0.236958653472112,0.826292443409711,0.741197731155669,0.907543508571949,0.446429939812498,0.219550350421316,0.516034578587046,0.48165827570542,0.211348522994363,0.703850258290184,0.0740744354711134,0.47969883149674,0.368625492405497,0.299709907508242,0.555381165063453,0.142370243803159,0.293049489103277,0.0881496840565581,0.456046454411867,0.516068088028986,0.830461441494663,0.980890436429437,0.48246795599996,0.692922661996288,0.940292688553755,0.719289719172014,0.458433317186407,0.397413405198337
"Histamine-trifluoromethyltoluide",0.289008573697001,0.848619416695365,0.568786067166194,0.643372489581448,0.636309967121076,0.419115211578038,0.850070714741298,0.281197734851345,0.186623257487689,0.796228350422909,0.857547875640289,0.80895896231505,0.532501612555452,0.69530093874829,0.976494769880335,0.485711817995098,0.0520611179397616,0.766501819528097,0.621768785299735,0.389751836226103,0.401487530672449,0.844652581153074,0.380687725529571,0.746426074831966,0.46060012107247,0.548577493534035,0.264922687384426,0.598256939150418,0.211845006750055,0.406848586431915,0.631897181790743,0.349098957250456,0.949199004437117,0.0525926154194338,0.607162767318196,0.626918386546355,0.617427322343072,0.265538683984,0.62735943755383,0.347898085156134,0.370150157902094,0.198331452732929,0.421978082076635,0.942832047439507,0.614582109715928,0.0694806357511142,0.227966438112825,0.684219739751157,0.188517230345709,0.550483337608429,0.935975813081337,0.663772684622338,0.223140324903868,0.907587336487698,0.769808060091792,0.37261262946075,0.972033747117622,0.706896018254668,0.359933607039344,0.251675681403493
"Histidine",0.0107776969567035,0.200858863043605,0.300552346880328,0.103048947571037,0.267664504232654,0.23287411460098,0.840067379736751,0.00661113096128885,0.0738673072261498,0.360654182686574,0.641890528085192,0.3250122485417,0.913314159496592,0.489987322457336,0.137071092894663,0.749346460265906,0.171354653365255,0.759328312232191,0.296101522392091,0.229291618463231,0.875438746759526,0.0859763463789589,0.792490428871827,0.000663983660800671,0.0938089421130517,0.142212961133662,0.336089759212264,0.902648498322887,0.315534788037185,0.02855011674581,0.432460608613107,0.692499494249688,0.0130426267306358,0.0657453606890308,0.665761512542826,0.0788094984995986,0.309607912017806,0.797634482284392,0.768035727546293,0.559150530864522,0.257927013200363,0.189272724504375,0.602165611863459,0.360121260952774,0.947341191623021,0.457546415466789,0.0339231404793361,0.129567675433983,0.873105413175856,0.685255477536206,0.00647262006605764,0.27188193304689,0.245928439824239,0.0111151446741387,0.000916735908709221,0.0443370957214291,0.8859452002015,0.905297825913318,0.468076009136508,0.766844863230471
"Homogentisic acid",0.17580921241788,0.788674982206306,0.511729693650842,0.611129624876391,0.524067275161152,0.935596287513821,0.621511008010976,0.213256466987191,0.366006133216509,0.0162024293919756,0.460230780653978,0.370727777268744,0.281832603943528,0.118133186581907,0.607292281352772,0.964873428606516,0.477361133528476,0.133484222599864,0.308410330319248,0.453104686307018,0.677017854713342,0.173157039917038,0.0804123785929729,0.972552642927823,0.470786000674177,0.15953392165153,0.924539007237229,0.333298771906356,0.0491084770508352,0.29317878066418,0.465826798254181,0.144815516470521,0.331495939071863,0.963389349146492,0.810617954997969,0.659352719146117,0.731448258889442,0.302343364773975,0.8737534849399,0.577168369002591,0.0494780704898312,0.643527759052787,0.338439489295635,0.459927434013942,0.0838499183253418,0.773625894431722,0.308955767852563,0.824108336643624,0.942444055310869,0.621114364307924,0.689626012997212,0.591522689939937,0.830469896615023,0.120033288281104,0.73075062681482,0.770378479914736,0.562061596872475,0.121671594518793,0.277148801254669,0.119101295611603
"Homoserine",0.065796119185078,0.439758362612642,0.274283035041221,0.708863008725773,0.53940834515078,0.0763388018628071,0.260832486728727,0.105705555168322,0.818080426269087,0.530799999177375,0.567092006866148,0.411185080587858,0.60339185692976,0.952075271416321,0.896565465193431,0.996095852917219,0.265979979585256,0.956060032438017,0.830385288445159,0.575117049577441,0.338182433169209,0.06600241174615,0.130246370932127,0.205548419572868,0.174479371646779,0.222793111493957,0.404314312745131,0.975607571594734,0.987314554678592,0.897805921184167,0.313032926786761,0.959031873630387,0.682934372844543,0.17819573521716,0.912315984873781,0.856926744010789,0.0281435464258712,0.770886717753863,0.955953959906463,0.135017625312448,0.921000775992562,0.757141696382811,0.609904519959676,0.944100428743193,0.500604018052832,0.168970622346458,0.290315074859923,0.503742650702031,0.547786962196701,0.087075363784086,0.400309137657826,0.279136802877199,0.577910336128395,0.985790461193464,0.479028433573961,0.37294604301107,0.15412235830725,0.175869950389994,0.992737352678162,0.113813206869172
"Homovanillic acid",0.596349961483683,0.683406440668631,0.959429281825538,0.353603382980669,0.506266453752688,0.116413662589686,0.807239802573836,0.890813034420651,0.892966990590659,0.132459742677387,0.277717725813496,0.799952416219607,0.974632183681477,0.845340184039417,0.327730250547767,0.606752558304632,0.828796811949156,0.714847084486392,0.383489572597928,0.649254971636199,0.74511361167599,0.891748991008054,0.953185325296848,0.640189313130429,0.260570579786297,0.40964697732415,0.583544253110272,0.377320927008502,0.179531091011752,0.778364011498109,0.558629881068108,0.48734819786247,0.233252678383583,0.856944078784697,0.307986552040721,0.222322948192399,0.101722160683542,0.167590456548747,0.794757141827377,0.840733306435658,0.696739011203377,0.853094007098296,0.503314419313813,0.251611685945597,0.394330802337185,0.336323766063194,0.0368448337065028,0.816433173751231,0.948288892381546,0.75820904321736,0.920954137048441,0.310009496109305,0.733649628307843,0.146768391561431,0.245940816750035,0.36499307156735,0.496889644431462,0.760283647979068,0.340140806896879,0.00872474942118573
"Hypoxanthine",0.517833437603471,0.330713284098042,0.396612878633341,0.737345173292393,0.982817882202984,0.113152230925215,0.566411497027781,0.296428078401746,0.668212098364915,0.467340847484748,0.366895888346433,0.619164629366728,0.762438769222482,0.199643937369764,0.428372227346289,0.512364747152761,0.655256106388357,0.0574303175586184,0.7284456672266,0.323057739622854,0.732180866204875,0.263062211037094,0.617176862494496,0.122765299725226,0.760357096986332,0.178335740199697,0.805988049969503,0.155666258668853,0.827607084687159,0.0112699854865141,0.545449120005554,0.0697411785588742,0.989735723688004,0.284247887674299,0.722513554889363,0.722137234555263,0.402897507324588,0.225151533398919,0.880116719246906,0.256152844367081,0.846578719167831,0.432235242157752,0.0632380583194532,0.998728557532886,0.418876893643801,0.723463789800644,0.591440143020032,0.167618554185197,0.598925735053177,0.917667425246837,0.779265267155868,0.168888708060913,0.136880745198084,0.867793168429242,0.904538410684858,0.12796187723108,0.863331482932492,0.312469674360168,0.23420935660485,0.909705315883894
"Ile-Ile",0.928773394546078,0.538914718186718,0.835697317629225,0.228452940103475,0.691838312048681,0.26164687985113,0.364626215750447,0.908760863999467,0.121364197170687,0.402554786125091,0.0263010972985382,0.265379114849133,0.9288541124837,0.869428873612905,0.545411631863851,0.929812109296303,0.538887497198942,0.786205924370731,0.124128505014816,0.842071909837955,0.904725063452358,0.132556743042185,0.985363143629953,0.0053486839324135,0.980787767921669,0.0854563923521774,0.95031425908496,0.323422839942202,0.136206278846784,0.0546855803356521,0.767067135508746,0.222183577680274,0.246612781593033,0.551090096237555,0.857901311750398,0.878759918727728,0.165077845092604,0.778503786470556,0.573547571790232,0.073881908748417,0.0617571081176518,0.119684455774849,0.780967455256545,0.455048432002947,0.284641990570773,0.703336420020892,0.832379639597169,0.55137279444097,0.360833600223812,0.956819990694796,0.0245819131413652,0.538495615577251,0.846732235103903,0.858132028397446,0.041367327746703,0.980971829988477,0.448265042160125,0.523538122697317,0.964734833590541,0.932754865722034
"Indolelactic acid",0.917470456603368,0.261446202104842,0.305713131125248,0.431367394974155,0.655750692602179,0.18791138789011,0.707064821944182,0.728445148200094,0.47693151061439,0.51719401826175,0.567453675501823,0.051315286318971,0.0284939685226147,0.566476081463719,0.187597246436547,0.204075158810892,0.893295197570531,0.431442613561459,0.894178557345634,0.238116883966907,0.969827597272786,0.382216185765807,0.660066699555881,0.215997156906695,0.490131226027457,0.458432610732825,0.123319450306792,0.748034303587813,0.268822149638552,0.0718734132722618,0.868575707045452,0.0995885974661881,0.438397683056921,0.074209622815969,0.825340017846293,0.446206191814953,0.0903375172380241,0.733847755748813,0.413822580444243,0.649746307189123,0.115296282977378,0.738154257427792,0.45975597897009,0.515693762929915,0.0252293776285557,0.910713134747832,0.540312989659514,0.233415437170357,0.860097004470355,0.50114895614429,0.881721987058535,0.863714510739281,0.328394840011667,0.980121365551228,0.956740696145629,0.550341947534343,0.746927969639811,0.912838853637592,0.934071634870639,0.857489460195269
"Indoxyl sulfate",0.495931859160507,0.108082476147532,0.958142277630206,0.330143108579652,0.366741422367411,0.0768508839683584,0.278969356228805,0.655288095152702,0.239036001062847,0.028694913567338,0.0372967214598199,0.907923654669545,0.112906420461835,0.150747101346143,0.825711180852196,0.701487442343808,0.965216414727841,0.850221210285809,0.648906615757816,0.948535611086925,0.254255598429515,0.384661764773864,0.202245168663109,0.848682605022892,0.106492941108561,0.856920872314937,0.549530943050259,0.8726743690048,0.0537515765947996,0.610231511376949,0.2229968777892,0.652611506325552,0.855820593529819,0.368053507678699,0.429725464873015,0.251236869031648,0.676240945887303,0.442285680788031,0.658591170601113,0.140879830850633,0.289198696276423,0.987496108550631,0.916132575591978,0.832087774482603,0.449021356189004,0.568990171185246,0.00489397355865195,0.0825508325979019,0.983889856295675,0.595970219099917,0.99515237914964,0.652061114876875,0.0934138393428241,0.517586950834937,0.850718244145869,0.101367323254382,0.292519097569669,0.762171993850225,0.370741949879802,0.0330176159166542
"Inosine",0.147567238614891,0.75120600624644,0.64335877134835,0.0433048217474217,0.181929503809246,0.162783608129088,0.0086745032427209,0.239127676739902,0.0613023521188019,0.151171968346142,2.54182882732934e-05,0.39271183281093,0.169848763842369,0.680807778184994,0.30801935254707,0.608472849080392,0.818270669774627,0.236413825755964,0.194768754126171,0.969492499257451,0.50818664807145,0.625151286431299,0.54471213070771,0.320954145506841,0.389156256508961,0.00405320711940571,0.819539080454827,0.376649685690464,0.0792912531340826,0.00377773585625274,0.374542438707936,0.183679303683873,0.176490506047227,0.154976824809976,0.203774170598982,0.980641887582569,0.0281435464258712,0.717730308627073,0.160931442946084,0.0132862219322352,0.663429144699284,0.024801417086054,0.878351514718874,0.70066172837688,0.21046147547865,0.447123370971236,0.7354966670819,0.0701491920637356,0.190441974652678,0.645764020599266,0.418968560249843,0.539319107723023,0.362061670583604,0.956410016705422,0.066525629889524,0.267761413277383,0.30892617356902,0.395640733530944,0.737058079237166,0.676698146715096
"Isoleucine",0.500473076978738,0.987311986202281,0.0654047653784384,0.569525789569588,0.916213949683284,0.0524668187586159,0.629691325187049,0.472891488239769,0.574549839805984,0.604176037954069,0.847384867155195,0.522216919310176,0.755908832947145,0.548492328937327,0.383704067077677,0.605893195136618,0.0832899475052242,0.706429252243598,0.94780171652039,0.13230541936867,0.829601589322343,0.0309067050281486,0.314332089126586,0.00746682498874573,0.891109693640895,0.570787441177072,0.991051197072609,0.385430847660403,0.5438939668064,0.986338839358597,0.822805323905881,0.982436187981403,0.662741759666111,0.000716529094790808,0.173103591716017,0.953009095443344,0.0550304850247487,0.154653608474328,0.247904630293583,0.171630737830319,0.933648915983794,0.109976821154796,0.298463627586185,0.217425653986343,0.670000156569875,0.20944834293578,0.805734369764947,0.590941462902296,0.477494024986537,0.377744302206981,0.00837230484467666,0.0444325843062463,0.709775961871839,0.191317315006815,0.7838996432614,0.83284888451533,0.74978260098203,0.308503472319132,0.755806950852621,0.555185117938587
"Isomaltose A",0.831051749809552,0.46045677520765,0.650261197800422,0.0692797447760183,0.467397290338123,0.0263558465021809,0.211940085352624,0.461879986486452,0.334447118753673,0.468008105569058,0.774599934278555,0.75248021181164,0.148284283255816,0.23637581915896,0.756179412667599,0.404554566993221,0.946616457775652,0.520170061263677,0.289397343711416,0.404988488234348,0.351423741464567,0.449378191030121,0.0216763676090959,0.364227507222969,0.392968768111796,0.260972466782594,0.670419704670376,0.298279798943072,0.783963734724198,0.160840473818105,0.231194146888951,0.0729664417767135,0.411905272036416,0.770416475424495,0.566071681950179,0.460665494092453,0.735147318318266,0.29721637900238,0.346018773991936,0.523414430051315,0.851348943806397,0.50861637524572,0.380778155744101,0.946626806066085,0.940514467273984,0.000835704494059675,0.35028363123824,0.340063875623814,0.932695814227589,0.989198069742643,0.197075256696367,0.664610416676042,0.360654182686574,0.271058679795194,0.515732496003886,0.102006993857199,0.147886354447704,0.278683037631246,0.932623548317471,0.309063900390721
"Isorhamnetin",0.173470287020363,0.0516948976523448,0.16631938582729,0.941983515968629,0.787022051265838,0.909337911255002,0.151118795523958,0.147427893262278,0.0815297188921034,0.433891294081793,0.0907085956537221,0.13182441499483,0.785879091696917,0.105875328170729,0.0883328547098001,0.13984311148087,0.892263445639961,0.66736918367035,0.273241381697668,0.440557184255569,0.331244535484606,0.0269861938060261,0.706568192457721,0.86455394897748,0.23924362869541,0.785400360107698,0.349956694223822,0.00996455139894392,0.15601632908421,0.873162758782965,0.666346311943276,0.637203428751581,0.258857951765147,0.759871532965854,0.141537644946757,0.950245751888459,0.278413894167077,0.46194329002499,0.588288667133623,0.39859396312267,0.185932159048148,0.624988898194264,0.206763817968655,0.194105783964968,0.00279665260079121,0.326980610600394,0.000680406217951735,0.587729630935254,0.818456768935967,0.965154125463457,0.857732393944338,0.640924330837035,0.475782158683435,0.89785201031734,0.288048546560259,0.863524757192358,0.904854221504215,0.713193741828383,0.496297916712674,0.00482732294202148
"Isoxanthopterin",0.50540278734502,0.450830940486687,0.877165274080949,0.0290436714831792,0.911613504743765,0.403566508049533,0.843065854709026,0.671837304613059,0.397093040151047,0.484938958693007,0.694135864391918,0.509458309274182,0.947341191623021,0.184078845775436,0.23333970853766,0.923979465884865,0.0276867448520892,0.461408235911112,0.440351806220029,0.984743575692347,0.293990063664919,0.908927500091668,0.0545194972394936,0.144232698183407,0.724353319961035,0.960227016234706,0.968189478907046,0.415318503992971,0.395020314572302,0.206802741136943,0.777380758449283,0.509277903483646,0.0174681786794331,0.717763336282947,0.365330629271725,0.770792366201018,0.507872008750495,0.0988005732107613,0.925831631014271,0.452578750997757,0.374150936053804,0.767717266150705,0.419115211578038,0.811011415032992,0.535744715847992,0.119749613221737,0.809528360991912,0.963821408679062,0.554787001700734,0.408890588688549,0.503526760716509,0.320352754754686,0.193911615211479,0.924646357719513,0.890010115927486,0.401581405606227,0.406910784610659,0.123263639237771,0.114900647649538,0.419362438924998
"Kaempferol",0.158278323900267,0.0746535826456922,0.757599546552602,0.31253346773642,0.630975601203854,0.941440574668756,0.600810277703627,0.174843942622467,0.45838757792377,0.260973761303718,0.201100238220146,0.306632351788151,0.25841791429901,0.298148798909963,0.215621737248987,0.921064594076875,0.558267372884156,0.395640733530944,0.442556570375703,0.161946672617288,0.801912759433536,0.415900829846689,0.658410240897186,0.639114786118403,0.40131284770559,0.679111227225741,0.180726341165776,0.916225655033974,0.287469479306176,0.611129624876391,0.921064594076875,0.442054000664063,0.205979648949441,0.724349676073385,0.260048886059276,0.353674928299343,0.363445232372893,0.460058227029034,0.991582759690038,0.250927837686632,0.989255158270915,0.508231139904205,0.0111353459250214,0.986014813865381,0.000377772383554298,0.131145432125174,0.144112418406702,0.312413578872501,0.459659402934541,0.789348602777973,0.881930197897444,0.457052222018213,0.730881842415776,0.633138296735908,0.149595715119182,0.70337941815352,0.248912991726073,0.778019221554824,0.803768106884127,0.0275390355095517
"Ketoisovaleric acid",0.747445909576899,0.0711043171264607,0.124922368112135,0.200062424437276,0.791503133229769,0.806490225131483,0.985737216485749,0.529475420631394,0.920109319316112,0.0781193966201787,0.418504636250342,0.046306944911354,0.332054182280593,0.620516134452112,0.358270575103613,0.968774350399228,0.316459561112977,0.126820957741142,0.516216777976427,0.80606681127396,0.563015835284475,0.260195449431428,0.523632504381998,0.393973622179987,0.209517999063325,0.645911629534211,0.876188967148467,0.0525577900075576,0.502962150109253,0.5438939668064,0.365907980619261,0.648664346280539,0.900050460662928,0.0452191358414242,0.0414040170414205,0.827079880308342,0.351118852506775,0.00941276546540015,0.243235064345625,0.291422247197519,0.117919323777664,0.0813902457352933,0.905460417599626,0.66196864440436,0.0775228411843205,0.730829379185044,0.239838478882203,0.805206929257806,0.283549594580983,0.442192145636553,0.512256306091072,0.363191664075732,0.38475114748967,0.862960142062684,0.598925735053177,0.0496325348447151,0.723289916349903,0.868196793369627,0.695191210759736,0.169541141396966
"Kynurenic acid",0.356437675911031,0.222566005806587,0.551323883274162,0.819983744462796,0.547158878613516,0.508053990403176,0.583056661109609,0.165468786722343,0.252642236150158,0.181091735183084,0.0511190593025859,0.568493753376327,0.283516063973443,0.133058478298782,0.149955007241358,0.0146216923982729,0.588996048364821,0.480486437415021,0.166290982078897,0.178449916256475,0.339649059174646,0.156125047205615,0.202291882151385,0.245000655535814,0.103091515493431,0.117299752388479,0.750481846009189,0.469707402598769,0.0157426322793746,0.901679699385704,0.659234222278716,0.0815458095436448,0.616549723650293,0.0132315553606284,0.732692916573635,0.959913463794457,0.151590683170711,0.553715155276797,0.674932332908819,0.763496223910233,0.0991912020499384,0.308974872767307,0.0291682928793218,0.294441524232935,0.473513316935175,0.718872687841154,0.559538466405949,0.941830020753728,0.158817092993786,0.680723596040884,0.00261122421310844,0.72051226313002,0.495123647788814,0.089882207218819,0.847135056051738,0.0786086645223374,0.387970529760516,0.026095756341465,0.861642137769961,0.885128558129788
"Lactose A",0.603456590348722,0.380879208450566,0.800616929435662,0.0367642046957712,0.356980625591994,0.0706309352511862,0.417149461579156,0.536940846318692,0.834273790278223,0.926401845905875,0.825913783208844,0.388548735568937,0.736857221954588,0.150020867234466,0.146611947471701,0.707865659807542,0.59793508537721,0.163291783681723,0.693227814108759,0.892232562953337,0.854123346937317,0.986100022429064,0.188487542208212,0.852203212124738,0.359502115247745,0.684324722521908,0.717529801059473,0.454974475246621,0.547949922907873,0.00687255118802743,0.637556692170597,0.240545579428958,0.127244239436392,0.855074078022696,0.446478287307321,0.301293936755994,0.769513319869594,0.08585830535412,0.535610190254122,0.242108111943444,0.818833534273504,0.395876141205965,0.393798489815799,0.914959677833521,0.107028133089893,0.000609855092577494,0.221658513454154,0.9050098526728,0.827503894887723,0.927433890499068,0.292829320997238,0.691905546963382,0.354200440816322,0.498717957807497,0.602956508077217,0.101637181470605,0.408693882509948,0.545082694918425,0.260079406765248,0.232080740618971
"Lactulose",0.190622095513158,0.065741307448465,0.922538419393701,0.184936933463201,0.807522193203196,0.300212197349925,0.0605408089497601,0.4337719241769,0.415318503992971,0.784905382842557,0.903783415330033,0.888075578667479,0.898774150362662,0.584432432491791,0.897937306388768,0.623178513031385,0.308050394637321,0.967537188576912,0.550252777224285,0.426369129187155,0.698056812870026,0.498254719568832,0.0935750222337612,0.111018398522649,0.703966260741635,0.208620031111406,0.458975454968686,0.428208764218383,0.366006133216509,0.423887413808003,0.0868539087588296,0.103595947060984,0.220631394318509,0.668294156641433,0.498855693049729,0.49662356596554,0.989425902146292,0.596723963524806,0.0529634522617521,0.807121071214405,0.459430161518492,0.972091524191184,0.0682462684161314,0.774115895558822,0.0572257073659679,0.0814814471008138,0.661077983827193,0.0975068933295522,0.63179328877195,0.827526203283414,0.0372013850972772,0.532748159897886,0.654859730508644,0.855237588980586,0.687376217640648,0.632386281086717,0.019650813399934,0.0418519587003767,0.380404240280922,0.740644892979371
"Leu-Asp",0.130456679962316,0.736369270944611,0.699903387971396,0.985363143629953,0.970926586193182,0.800800393585292,0.104705951479796,0.228435583996581,0.654859730508644,0.678905672445403,0.0911006539243837,0.854814664317381,0.906525070487547,0.720919919886934,0.922676688498107,0.426671149206684,0.524265520692236,0.634107613269538,0.696885364593532,0.833349069076998,0.903596114929151,0.253680818877576,0.621511638356939,0.0347819928894988,0.187337255331694,0.24289527254065,0.958256356249751,0.56702132721799,0.122916035159383,0.336422853459196,0.732674530362676,0.610267793184047,0.210325124227972,0.499623190639209,0.0144127319446892,0.878759918727728,0.766683373013017,0.0840407646605543,0.212443285307289,0.629052258383307,0.30196730076288,0.736673369671146,0.912255395412534,0.731686644006923,0.925938215414757,0.084017686443921,0.948315033451072,0.793003952827022,0.585736298295122,0.680723596040884,0.254266343395166,0.888828369959634,0.0768676843880407,0.523055885551388,0.0690910397176321,0.198930916492786,0.292195060231317,0.716722280237624,0.718458075723255,0.281459414547834
"Levocetirizine",0.220435040365668,0.102713803034866,0.868491696323973,0.29444371334256,0.944837521683182,0.782775529814625,0.847013646202669,0.407108179944979,0.700563428951636,0.262670165851802,0.156321408059489,0.882717662375744,0.133225320229257,0.799899155887673,0.200894236268735,0.862019403914189,0.219527597738844,0.8600198804129,0.656356632580132,0.335371537755583,0.284854177867745,0.26621237919584,0.587064079567633,0.00241836175099541,0.22233520668388,0.254133201573236,0.492714204908312,0.948296738866838,0.685164422084676,0.41337871069694,0.331781432039054,0.534381837867736,0.815554950795826,0.0285185830153862,0.0800221671107166,0.24024072039087,0.677684286268525,0.688989873522992,0.8744431797627,0.511370196078989,0.0539249451489456,0.599172800701164,0.601178967275863,0.327682921490008,0.835666537658876,0.293193234326458,0.0871635913789186,0.127521148051879,0.732504983697182,0.0865977428421543,0.104555466041671,0.195399757306657,0.00549293464175227,0.171899183461708,0.709993909455398,0.655615858015736,0.637661834520072,0.039726479765346,0.934164984242856,0.0869272249564519
