"","Adlercreutzia","Agathobaculum","Akkermansia","Alistipes","Anaeromassilibacillus","Anaerostipes","Anaerotruncus","Asaccharobacter","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Butyricimonas","Butyrivibrio","Clostridium","Collinsella","Coprobacter","Coprococcus","Desulfovibrio","Dialister","Dielma","Dorea","Eggerthella","Eisenbergiella","Erysipelatoclostridium","Escherichia","Eubacterium","Faecalibacterium","Firmicutes unclassified","Flavonifractor","Fusicatenibacter","Gemmiger","Gordonibacter","Haemophilus","Harryflintia","Hungatella","Intestinimonas","Lachnoclostridium","Lachnospira","Lachnospiraceae unclassified","Lactobacillus","Lawsonibacter","Methanobrevibacter","Odoribacter","Oscillibacter","Parabacteroides","Paraprevotella","Parasutterella","Phascolarctobacterium","Prevotella","Proteobacteria unclassified","Roseburia","Ruminococcaceae unclassified","Ruminococcus","Ruthenibacterium","Slackia","Streptococcus","Turicimonas","Veillonella"
"Chenodeoxycholic acid 3-sulfate",0.130240967519735,0.507608880272183,-0.0660509293972008,-0.314807949854296,0.149395963181062,0.075025419374598,0.353238916785232,0.133556502993891,-0.251116135257486,-0.274599767964988,0.376177463041164,0.0214612120741905,0.0296146653857779,-0.0433279232118071,-0.129636243217534,0.067153692793802,0.227236260039087,-0.195114053478215,0.145915947814118,-0.385590429504632,0.1297296066398,0.162172184879572,0.190466923268804,0.300450587311845,0.0445104465935377,0.125594327739624,0.100344705803767,0.0528398652944872,0.253448797257051,-0.157911075361836,0.122743154502267,0.115314638848046,0.266852942314044,0.35358976203573,0.0480564563116255,0.0620874246895505,0.0153860670126703,-0.154226620078747,0.251023507755799,-0.195269400812905,0.332589003885227,-0.0482310569522184,0.314010314107756,-0.0379247612295508,-0.448581044524985,-0.194055912861848,-0.270588791949505,-0.165824466018036,0.0757484388339631,-0.188164832699845,-0.172176999845165,0.152006476153509,0.262475184994497,-0.118507121719174,-0.0375951729242911,-0.0170394369470205,-0.0721495457537796,0.21707606641629,-0.0230759988060802,0.455183147835136
"Cholesterol 3-sulfate",0.108208539637252,0.022069245238749,0.0806778257159053,-0.190080971659919,0.302162290588323,0.0172239196812484,0.142023708273894,0.0412675567752995,0.0257085020242915,-0.00971856671064178,0.0700203441424781,0.130025333122941,-0.0955465587044534,0.286237453216539,-0.0866315161163003,-0.242154287206824,0.175240466638997,0.174200164870499,0.02197468636112,-0.460241167119435,-0.128995084114722,0.197911563348921,0.143522267206478,0.147816298291639,0.145375373760134,0.0577765916053141,0.103957264511329,0.127125506072874,0.00769230769230769,0.047165991902834,0.13585746380918,-0.0836032388663968,0.230469310850722,0.0622290359082633,-0.16039646988433,0.112448855356257,-0.197282911141831,-0.218776804214619,0.105382629635774,-0.194394126956158,0.0320162271722029,-0.0721396688714976,0.109219914214034,-0.10127943161826,-0.241902834008097,-0.158534119467344,0.0497975708502024,-0.451747559661749,0.25012661434086,-0.225869796556223,-0.370581170749927,0.17114697900262,-0.210931174089069,0.160196621475092,-0.105721532539214,0.1014221368777,-0.0609259080828593,0.0434205051045443,0.192412519257347,0.188586378120554
"Cholic acid",0.116245525208029,0.20258162724101,0.177724019960898,-0.100409939902873,0.409530145873698,0.138912876552306,0.191276727842303,0.156741279396278,0.00495976517665401,-0.033105543282264,-0.013218795174457,0.0496227708624865,0.328761577423923,0.106887692495832,-0.073726577692847,0.0602379151466272,0.123304782060998,-0.026996692229888,-0.128664755879161,-0.0577638491904821,-0.0271209971858978,0.116478862703668,0.40083000203163,0.295647558882884,0.0991245895718111,-0.00330168661393539,0.137172777236948,0.123791690021385,-0.159016144745376,-0.242724834563598,0.317286766503411,0.0899843110621512,-0.00233218760613521,0.041059835064353,0.00703435401344484,0.132248841698064,-0.00123393750012162,-0.029223075557285,0.125725991149795,0.162696081841266,0.0877451138543379,0.167268751001755,-0.0302953684092922,0.137947457199188,-0.178956425149475,-0.568261206248771,-0.182701553956336,-0.0982535385533979,-0.0427363455183047,-0.0743432355724355,-0.210271046506428,0.128264364894431,0.0481805760017818,0.309939225477315,-0.0410147391822592,0.176131187367142,-0.0192546163968274,0.0465317267225324,0.102345395333401,0.239096726633239
"Citraconic acid",0.298207518414381,0.0439360203376931,0.00618139219487782,0.117408906882591,0.119685880074231,-0.0790273961845514,0.151534224452949,0.239060038491255,0.0880566801619433,-0.08159546634143,-0.068081005164771,0.0283544340143484,-0.0771255060728745,0.0663827285119208,-0.260755126323566,-0.0852399288579206,0.0223624725409393,0.0800015034384444,0.0589367164155386,-0.0775420648327301,-0.187479144188672,0.118594614651085,-0.139473684210526,-0.0822026985474441,0.106986205797501,0.0726334294466806,-0.062704381768738,-0.144939271255061,0.01417004048583,-0.140890688259109,0.0694472579531277,-0.0119433198380567,-0.0910521078503953,0.0402198436749997,-0.215602696728238,0.068272519323442,0.195226452721312,0.0210559835042239,0.227096485501654,0.0886710052782474,-0.16980758462219,0.0406539605513289,0.363323388099745,0.00685746151581966,0.0433198380566802,0.323547283408449,0.0674089068825911,0.0449353906888975,-0.0272405098209276,0.181877122024082,0.0764177029824993,-0.100108699440528,-0.219433198380567,0.170463029323433,0.0165063312297814,0.153044182593895,-0.427008853619694,-0.110261139454022,0.0718856615569956,-0.247352038601248
"Citrulline",-0.108842574049189,-0.00283458195727052,0.148033685494574,-0.187246963562753,-0.0937745039756863,0.274366908804827,0.155972465336508,-0.184870317473185,0.174089068825911,-0.179995954286678,-0.148716678448383,-0.0305822824011901,-0.326720647773279,-0.337597790566741,0.0298333697883948,-0.0797732350831846,-0.267434842069142,0.00538870230414392,0.0010126583576553,-0.0561784347257534,-0.106591915941233,-0.0238277253289795,-0.168623481781377,0.156482245427665,0.0247536711453042,0.0502302612731914,-0.0301146044020913,0.06417004048583,-0.0744939271255061,-0.118825910931174,0.112573397731601,0.181578947368421,-0.225298200048528,0.0650220806079161,-0.22359587629058,-0.14629825569309,-0.076500253243323,0.0106820599240941,0.0841212219022409,-0.00778002810734622,-0.0293819806327178,-0.140419021014086,0.225329396300567,-0.106290653495205,-0.0172064777327935,0.0240939466367994,-0.13663967611336,0.0461322170752845,0.0634936790249874,0.147049588019471,-0.279416191753261,0.00184249140074591,-0.0546558704453441,-0.123095246577625,-0.255898766979495,-0.156283212913343,-0.0269023490236002,-0.240004510315333,-0.163141710958691,-0.0711667789471522
"Coniferylaldehyde",0.156410986817255,0.125442948906576,-0.0161478571971534,-0.194756555304899,-0.139304884081426,0.142871677607771,0.0437528030691512,0.0746226306819168,-0.0878631444930626,-0.199757012262046,0.168178126400809,-0.169839997732007,-0.0220670109441102,0.0514670494723709,0.118054561638612,-0.245823631917004,-0.14049120707558,0.161107417470844,0.0381304467180087,0.0243992077655597,-0.0600229839309463,0.0206201417299975,-0.0450450452758213,-0.0718108306547774,-0.179377383890955,-0.220044966630935,-0.107474638094818,0.0523332323766283,0.429395690022548,-0.0422107502921741,-0.154702845786319,0.224314202991505,0.194950331190393,0.0860344851338743,0.131048121609902,0.255617532004869,-0.166658549804107,-0.119158114147793,-0.146276857367636,-0.240619060215009,-0.0592765470925858,-0.231099538519979,0.15908406655617,-0.287514988804973,0.00587103960898345,0.0785663667082351,-0.0655936839072633,-0.0912944533586696,0.0990480129886123,0.137694715119868,0.0843026221214392,-0.172495127141101,0.0898876409099535,0.0203315784479855,0.287218982449596,-0.201245128566736,-0.247948705941904,-0.114832433938691,-0.0511214757571633,0.199443579173981
"Cordycepin",0.00591885278104312,-0.192993114621304,-0.172367847173171,0.0676250266948824,-0.0943419923904784,0.0881637906260671,-0.266559762746263,-0.00729624725969886,0.196193565471081,0.130417172944512,-0.300760500873062,-0.400587479244726,0.138894515906255,-0.0255838454724918,-0.100421093925532,-0.132644795463751,-0.278570827301614,0.0025912468586084,0.186468154055509,0.214734768126211,-0.0662796315166727,0.321358542467665,0.158129179187734,-0.0242695653457054,0.123793417659698,0.00849134069252746,-0.0590035675730796,-0.177768782748823,-0.473375186864177,-0.122696904721853,-0.0755366545159984,-0.0935412045899272,-0.348765706487673,-0.0092747860799754,-0.0382684336024543,-0.0223795580748327,-0.105723366472469,0.0903022304358151,0.0279433523077835,-0.145505325535794,-0.201053977703583,0.119332072638333,-0.13498180357922,-0.237949337653369,0.186677468900244,0.0194410692588092,0.21826281070983,-0.00576769480216262,0.121543609378931,-0.0344271641927011,0.0964354263496237,0,0.0388742668425671,0.135320354430091,0.0769776192733228,-0.0593267534049135,-0.0820423991243879,-0.141793028103051,0.0656573844543954,-0.138786557967825
"Cortodoxone",0.0748160606085691,-0.24316663790585,-0.206543759890917,0.133603238866397,0.251984705127648,0.0996960998020494,0.0608673035459545,0.039183336736143,-0.0607287449392713,-0.0660052655764421,-0.0634878339017804,-0.312101305829364,0.0301619433198381,0.0334958721849142,-0.058519302277236,-0.209961534977824,0.0143323119466929,0.0166842513647533,-0.0337215233099216,-0.0635633932812515,-0.025468864870914,-0.0796433558941233,0.130566801619433,-0.0997821913090963,0.286450321600956,0.0919709009227449,0.0992131829959309,0.0939271255060729,-0.143927125506073,0.0364372469635627,0.13747722492762,0.0172064777327935,0.0582003451070455,0.0269249509046525,-0.317275940761229,0.143716521769094,0.0135726255754283,-0.000205424229309502,0.0827859644117292,-0.091015671283201,-0.165754897638367,0.165149175058663,-0.168591778527043,0.136621733276715,-0.191902834008097,0.0070864548931763,0.0283400809716599,-0.424982169566183,0.00881012771160112,-0.280045960563397,0.022344357597222,-0.261429057639169,-0.266599190283401,0.297014294384657,0.0462784869448473,0.20173085708309,0.265331010958253,-0.249434739347585,-0.098788978007967,-0.031393822424097
"Creatinine",-0.0234616480225883,0.142148426363869,0.232625071503547,-0.0989978747859623,0.190721548973684,-0.122606191422271,-0.0349811058354808,0.00427308360050082,-0.138678004557023,-0.191657386828208,0.0602787154110334,0.0963135586423009,-0.0286466242990054,0.0294387462465238,0.00315577200006011,0.124329250409424,-0.226290468126079,-0.0768486008714252,-0.0777800347395238,0.0245310953751032,0.258370054602561,-0.163165712528397,-0.182812026445243,0.146840767511321,0.005926796602245,-0.200941384318924,-0.305817948129688,-0.00313796944618081,0.026318453419581,0.00141714749182359,-0.0409031084408853,-0.0456523942008885,0.0113066121860748,0.279165144294786,-0.0552118153671649,0.189489764185427,0.0473718872540675,-0.0436570676834587,0.143862878331021,0.0528136187537263,0.145911500535596,0.130721143297519,0.154119022440723,0.295296357768044,-0.307824680188253,-0.0410043537588083,-0.139589027944624,0.287104189734028,-0.215110408576495,-0.268973182419801,-0.288830057235149,0.0450432379478245,0.0383642071000815,0.0155028285665889,0.0754000466973639,0.11155539822965,-0.0658119171622393,-0.200334923107842,0.0121615300222304,0.0229052850031743
"Cyclohexanesulfamic acid",-0.0756652691354082,-0.173829412280267,0.066186876399231,-0.190293031267541,0.0217995625021487,-0.103146103814914,-0.105677750189118,-0.0506491102304464,0.0850245458854972,-0.469045816595502,-0.139333246433465,-0.277887516829924,-0.343944532046333,-0.180785356443568,-0.170689936681883,-0.270615037288966,0.0829486415183631,-0.137107960921849,-0.172109998124073,0.0205734257390758,-0.0260597407742757,-0.238561332534136,-0.426539805192244,-0.19363181829683,-0.0522895321709501,-0.187252797961764,-0.013304728017719,-0.206488182864779,0.0641732882040539,-0.336454274432611,-0.0314857001858841,-0.0170049091770994,-0.108700222338128,0.0855273571204414,-0.0765252451765666,-0.207409788606725,-0.0673181458399685,-0.262750886732987,-0.00487907236896673,0.00841990859185064,0.0949389973227651,0.000784166521104513,0.108718830445386,0.128583910869224,-0.26722000135442,0.297646168959805,0.107191659634216,0.267014599789633,-0.126082346375093,-0.0368660976400297,-0.0460875699701921,-0.187329439550526,0.0144744167400311,0.0857949184332089,-0.0342295847990213,-0.0424131997165705,-0.0461583269786957,-0.38842073887762,-0.108910136779602,-0.188149012920736
"Cysteic Acid",-0.192957806032835,0.123911725560683,-0.213364606450783,-0.0441295546558704,-0.00315323624479647,0.178115592939027,0.0568517522703533,-0.217384150084027,-0.059919028340081,-0.0919214434714869,-0.0908427205347019,-0.180050655991113,0.0259109311740891,-0.0312628140392532,-0.248707034678253,-0.016197611184403,-0.0386260889343497,-0.0646644276497271,-0.00111392419342083,-0.167744058617743,0.283223210277478,0.111304853934,-0.0101214574898785,-0.0173318942720515,0.0677579303384174,0.338405750831125,-0.00660046123881453,-0.116801619433198,-0.226113360323887,-0.119230769230769,-0.0135654993669375,0.0601214574898785,-0.392497449319466,0.114514832685763,-0.236065236407834,-0.199080371472558,0.117218129969608,0.035846528014508,0.236443287935236,0.158158379606874,-0.0917933601835943,0.14234917937854,-0.185005160811527,-0.103389419776973,-0.0617408906882591,0.0192346632814785,-0.0200404858299595,0.05962371452183,0.0390886126054946,-0.451943262901947,0.0269249509046525,-0.102770075908272,-0.0751012145748988,-0.0141290167417753,-0.187240530330465,-0.130978288542659,-0.13161051139977,-0.0201040047500754,-0.025396730729717,-0.0231264101131248
"Cytidine",-0.222334733785917,0.183640416803169,-0.0755621907960065,-0.318218623481781,-0.23662981558777,-0.0715299252644786,-0.256572592030517,-0.235308442420773,0.0811740890688259,-0.208544243999188,-0.126771526858539,0.139746853356432,-0.0048582995951417,-0.247057433024488,0.225184570037403,0.0698521982327378,0.00630215135244653,-0.188708209535502,-0.107544317582993,-0.232889943018029,0.186771675720036,0.0126210782564458,0.0552631578947368,0.295632596583278,-0.485843240445123,-0.496878687805701,-0.268556266654266,0.122874493927126,0.0969635627530364,-0.240688259109312,-0.390564899683917,0.0854251012145749,-0.0355894096386289,0.107029472890694,0.451561357408575,-0.0656907853994463,-0.516171063550379,-0.242914151158486,-0.171631943588089,-0.158264955334372,0.151773127544177,-0.183244409725426,0.166768069384323,-0.0561784347257534,-0.304251012145749,-0.200850378686597,-0.392307692307692,0.281036596003443,-0.104911405853089,-0.244403747400782,-0.309245909145553,0.148832360926919,0.432186234817814,-0.19475680631109,-0.113822799400456,-0.358520168483847,0.115258103169738,0.00352338227578641,-0.040462587942261,0.34063973156965
"Cytidine-5-monophosphate",0.00422839425793842,-0.127500128059757,-0.200380077255155,0.174758275540719,-0.1401630287441,0.156691870013724,-0.163850277495114,-0.0918424337648342,0.200475889670118,0.299458203870294,-0.0683604023787044,-0.255736213254808,0.0698628100365564,0.360462099284692,-0.267447651184584,-0.231707937252361,-0.0330980216855604,0.344066194845536,0.171605127848542,0.112792456152904,-0.239562957090635,0.236239309356911,0.156026942414976,-0.0378959959825442,-0.0552957983921257,-0.0158057293206032,-0.266484909586248,-0.0196425871696985,0.220320977738473,0.23945731266153,-0.180768648599417,0.107831728534685,0.0774927244436732,0.0543160338805975,-0.144514602138528,-0.00315657099037599,-0.0187204045240408,0.173131255983219,-0.0730541976285275,0.108745772173588,-0.0478386563043194,-0.0303504303670203,0.0744945177620227,-0.238777012440651,0.506960999787011,0.250645605200872,0.156938196458931,0.0412507248312689,0.100440663672863,0.121837702898606,0.114555421250231,0.0708586644966965,0.0447526986031274,-0.176522782322989,0.146583600942645,-0.101306201514801,-0.205269078098151,0.037526954665286,0.0262669435962562,-0.202008706253457
"Daidzein",-0.280454554880144,0.124924076259708,0.0222743270470597,-0.144736842105263,-0.0641615027202064,0.196757953064614,-0.0824244735518134,-0.275117045168663,-0.118218623481781,-0.193561453653616,0.208734116284793,-0.0715949458862298,-0.00850202429149798,-0.114697986572585,0.0215144493666309,0.103259771300569,-0.103273964098156,-0.0877736702232674,-0.0990379873786885,0.0464197394917023,0.172622306347306,-0.109999225148851,-0.0510121457489879,-0.0128751214592382,-0.408225797023406,-0.372128414502798,-0.163980208901798,0.102226720647773,0.251417004048583,0.143927125506073,-0.236485123292283,0.0874493927125506,0.115589535578453,0.248357534693123,0.260577653732349,-0.146871974342867,-0.311896193778781,-0.183238412544075,-0.236546000049891,0.0611744675837908,0.157852158019912,0.10181585372499,0.00222897784110273,0.126599289522825,0.041497975708502,-0.0319902820891959,-0.37085020242915,0.320423064355455,0.112810141042801,-0.109981686330352,0.000670330727916661,0.124061087650224,0.333400809716599,-0.217729164466782,-0.0471898794667371,-0.349410395710401,0.172491531974848,0.0547160541651537,0.0309926205515191,0.110828013682221
"Dehydrocholic acid",0.0278975141252291,-0.0117432681086922,-0.33997657071828,-0.00384615384615385,-0.0294759040274453,0.0693009474233758,0.025361376477481,0.0258443284855411,0.143724696356275,0.0722818399103983,-0.096966948885356,0.147139259367315,0.163157894736842,0.0822171408175166,0.0249567612652918,-0.0660052655764421,0.0844691576432753,0.453894540233661,-0.168000021535015,-0.0218911271466551,0.0433913994097053,0.0703951519993139,0.341295546558704,0.24908408053834,-0.175583243632369,-0.166726735775335,0.00309396620569431,0.330364372469636,-0.146153846153846,-0.152834008097166,-0.253695085175712,0.147570850202429,0.0104436159338427,-0.0252491240848609,0.219226271463167,-0.183589967928583,-0.106113254498803,-0.0241373469438664,-0.221550031310298,0.153042744686975,0.389260584796213,0.278907883663717,-0.160689038908588,0.300937061136548,-0.058502024291498,-0.016400081324208,-0.206072874493927,-0.143183956771402,0.0589367164155386,0.0411412974791317,-0.147025872989721,0.067967460560849,0.202834008097166,0.00223624725409393,-0.145721537666598,-0.158003947770549,0.104180665336491,-0.0506745274370457,0.120311631168744,0.171381222770693
"Dehydroepiandrosterone sulfate",0.0329714580590047,0.231333842201753,-0.0500931270654405,-0.295460296952103,0.00383891666704505,0.00922032951587153,0.0996541184283378,0.0157366577053444,-0.0418037350603695,-0.235990891103845,0.171384996895083,0.177477359054097,-0.000809757579861878,-0.109323879219384,-0.000860621529488487,-0.0446469253439708,0.0925039997324882,0.0418681906367552,-0.125170907726598,-0.466990388090176,0.0344318746881833,0.0502148483304464,0.170960069048339,0.285247896007607,-0.0972365021513957,-0.103767293580826,-0.0743620845021347,0.241611417891288,0.101017258087769,-0.17581861452751,-0.0591242730178661,0.115592894525283,0.161123743745602,0.284458068228143,0.111430562440251,-0.0493423010240066,-0.0673866979233086,-0.273228052662137,0.195471046697762,-0.120276795517765,0.447844576485189,-0.131197091030947,0.205582951513223,-0.0331021144904361,-0.538691230003115,-0.416704636543727,-0.248798016412562,-0.0688210001495284,0.0721555596724931,-0.181071606640809,-0.406129252949451,0.0937670855892249,0.219241864747604,-0.0938763118164317,-0.0435465132058555,-0.0756149407834801,0.0717432282183156,0.102494159751859,-0.134092915442079,0.425905010245751
"Dihydrocapsaicin",-0.157037136781029,0.20420147033739,-0.269916689985592,-0.0243939470933391,-0.0494946041715451,-0.230204270989672,-0.189057495088331,-0.15100938420559,0.0626549927418128,-0.264641865871065,0.220942719344495,0.346346686427967,-0.0671086594310532,0.064355932613825,0.181447705800489,0.0830169586894695,0.214385643336063,0.225093341740179,0.0596485959959276,0.0809748936140547,0.058487020018284,-0.324247558016751,0.00587074245399862,-0.0926065217941363,-0.376463652881725,-0.210954191154657,-0.0934425084035147,0.36752872155981,0.13695025069414,0.0190293031267541,-0.275575806771629,0.083202591330808,0.0775198880387118,-0.227253617743929,0.520648778116334,0.129380103266436,0.123393750012162,-0.441068142154593,-0.326743772751225,0.165254028755246,0.436699123224245,0.211061435180361,0.0315112360377587,0.0928441776942908,-0.178349106964579,0.16471779486313,-0.205880864679883,0.111419295103742,-0.100258251334411,0.231075070566926,0.117090359584876,-0.161840351873979,0.382003138299841,-0.0185007999464976,-0.0232416855366136,-0.363599554610791,0.115791460249414,0.0654449564037399,-0.0170037565327837,0.24842596806963
"Dihydroorotic acid",0.187462841129381,-0.260579069929083,0.228924662665475,0.135627530364372,0.131064950001105,0.192097363033217,0.130188399251069,0.162986007062041,-0.0803643724696356,0.141324157583916,-0.180868877289317,-0.272810161552338,-0.0821862348178138,-0.00913523786861296,-0.241822410880931,-0.127353717937368,-0.124315017807131,-0.01419715799361,0.125164573006195,-0.0514309613686475,-0.15752964568306,0.260690547434863,-0.211336032388664,-0.0314450081792934,0.413679995750338,0.240775102159288,0.206883206954093,-0.343522267206478,-0.0305668016194332,-0.00769230769230769,0.223931974624371,-0.191295546558704,-0.0111533762400261,0.147137594777707,-0.609400009832955,-0.0364311342608283,0.00945970873438941,0.374385657916567,0.1772811098941,-0.1062560003154,-0.331104526578351,-0.138971402240745,-0.033434667616541,-0.150072907788515,0.328542510121457,0.275359390134851,0.269433198380567,-0.0823634158631849,0.14227849925057,-0.0305504684250978,0.094293189060277,0.0413536958834081,-0.413157894736842,0.168938315286551,0.00556962096710416,0.378865327677876,-0.0783333103922477,0.0499491252037956,0.0533761798387273,-0.304888759414095
"Dodecanedioic acid",-0.109265263657147,-0.217250460010805,-0.0454012599141026,-0.0706477732793522,-0.130927852773071,0.0143870387925722,-0.318919309204324,-0.191956665606317,-0.121255060728745,-0.121279613743217,-0.0564449712985283,-0.168810148221139,-0.0617408906882591,-0.290703569507861,0.247272738053811,0.0570965794250205,-0.118012866454684,0.110675655015879,0.178734200126161,0.124489301364111,0.175452180221852,-0.0202372461698182,-0.230364372469636,-0.0108943335424323,-0.261906427329765,-0.491218940056609,-0.413766413908186,0.141093117408907,0.233805668016194,0.00425101214574899,-0.562057108098783,0.160728744939271,0.137287922081776,0.152947127752985,0.0446552298216174,0.0969584518122831,-0.0659437666846566,-0.100144311788382,-0.198747941856943,-0.0893104596432347,0.143870387925722,0.0459618960535796,0.0301925180294824,-0.167216561578064,0.0125506072874494,0.382466094091715,-0.24251012145749,0.248939888368517,-0.257012691172916,0.050917447375163,-0.0366447464594441,-0.171965864069618,0.0882591093117409,-0.129702340737448,0.118784825352967,-0.0299610304548895,0.237109919335457,0.00124354668557167,-0.312939376957699,-0.10110821812743
"E-4031",-0.00380420647162216,0.00587163405434608,0.0116167542972704,0.00890688259109312,-0.276936400629951,-0.0314083241246294,-0.214092286430736,0.0120884762271079,0.264777327935223,-0.116015390108286,-0.205774072581976,-0.0391898784412602,-0.0382591093117409,0.000812021143876708,0.00688462379732188,0.0253087674756296,-0.0363898416802558,-0.0359592249911143,-0.306835482369556,0.15165539890755,-0.127580147177449,0.00903059909728448,0.269028340080972,0.209468322202222,-0.214182188469115,-0.461741087196755,-0.347143008278902,-0.133400809716599,0.162753036437247,-0.174898785425101,-0.0692447878133227,0.0856275303643725,-0.0491762497855698,-0.00569781118729162,0.148886291314557,0.116178026579807,-0.28639610936434,0.0937761606797875,-0.253801635311889,0.000213151454995787,0.125633296498518,-0.20592377050777,0.0996960998020494,-0.0174074023093884,-0.106275303643725,-0.207329423160358,-0.205060728744939,0.245675816405643,-0.117063306144953,0.194097309394121,-0.158086330000346,0.0802507365658218,0.255263157894737,0.0260217862294566,-0.123037990455119,-0.211549167738916,-0.0564421832455926,-0.224563805636152,-0.0718856615569956,0.112280396926041
"Enterolactone",0.156606499748445,-0.212593646795289,-0.0415645337241784,0.18502024291498,-0.140250464279426,0.0269503684424239,0.0562177178584163,0.153398594881921,-0.0246963562753036,-0.0759263024268889,0.0181685441069404,0.0526582345980757,0.0048582995951417,0.0215185603127328,0.238666958307159,0.0957683761277826,-0.218135754876617,0.144251415526314,-0.0816202636270173,0.133984248078323,-0.0801797597788032,-0.256664858680652,0.137651821862348,-0.154006260531657,-0.0288443201905027,-0.0910276096312295,-0.345699157382911,0.0354251012145749,-0.00769230769230769,0.125303643724696,-0.0315853418095858,-0.001417004048583,-0.0162230927127653,0.0301648827562497,-0.0475327744640605,0.146011396368202,0.209484564436913,0.0273214224981637,0.0243427711731759,0.29446873507668,-0.0595744986622003,0.208819008054452,0.0287740775851443,0.244758626410794,-0.125506072874494,-0.21826281070983,-0.196761133603239,0.210315036807842,-0.144506347637412,0.0855413115902739,-0.0218974704452776,-0.310357440392311,-0.037246963562753,0.198009529589772,0.229367118008926,-0.0239890683034081,-0.0440460028131494,-0.158448573519924,-0.279148811495279,0.0633462537881245
"Epicatechin",0.336055245601394,0.0801822332708046,-0.336370019188362,-0.0090085530759634,0.0320823750031622,0.076498338291022,0.154606548526679,0.246263060647211,0.0328964016818888,-0.158035942090563,0.149847037189983,0.0551926737143982,-0.195556455536644,-0.0390804953569758,0.0381542211406562,-0.185573274729021,0.0292759911241281,0.219134378963908,0.0322548010606162,-0.28064262803047,-0.223807185473192,-0.0900929456502918,0.0415000759679213,0.00420938735427892,-0.00687054033540067,0.000117917379069121,-0.0778687570029289,0.165190546291823,0.177741788779682,0.0481805760017818,-0.00334092638628353,0.0616427957669855,0.189109995019225,0.0149714772751654,-0.0505727421118117,0.0714315869475444,0.0170694687516824,-0.274255225792446,-0.00159211835197862,0.0229682316651116,0.246922450881087,-0.0164071764415714,0.420690199449435,-0.0242660918973715,-0.285844425691243,0.112072894230784,-0.0815830761710842,-0.287470486000086,0.264013395180617,0.220381865450343,-0.0577630876959741,0.0251819902346608,-0.00830001519358425,-0.0339011911107526,0.114334914905607,-0.0621520396801296,-0.149552979410974,-0.206957368073268,0.00398189235261391,0.124464370780107
"Epitestosterone sulfate",0.20652568453854,0.0492102065613609,0.0842118733870164,-0.123709255420878,0.146038113220726,0.210782395979563,0.139515815553159,0.142172589460418,-0.108321524795695,0.0749291211016606,0.138639769241554,0.274182125490638,0.00688398475337126,-0.0487311342333176,0.0943958282899996,-0.0674362089914945,-0.351975256977441,0.276226915127655,-0.165198022414197,-0.240323554991374,0.126898369238327,0.111327392124762,-0.109536345634525,0.13273966352345,0.0287452512192858,0.114868969923913,-0.0998521912775193,0.390767369823722,-0.0400890876813974,0.0115407979688871,-0.0986229242608343,0.182830536243949,-0.0109528049725701,0.226170687058677,-0.177804309885498,-0.13542501809386,0.0547128705869199,-0.10694496232501,0.342203332857452,-0.0884757657104096,0.262464618070706,-0.0923043837900148,0.0338467885851798,0.00395702889667466,-0.284065606146467,-0.10996354799514,-0.0133630292271325,-0.324840924235008,0.0871062533882336,-0.16520964591882,-0.250083990927529,0.0470954258045236,-0.389350078845086,-0.0661859885304201,0.0577332144549921,0.150240447189235,-0.0796681817863831,0.00424964484811777,-0.0221728216354188,0.0882780843756694
"Ethyl sulfate",-0.259531419286223,-0.188702170298295,0.0456144113690984,-0.15,0.122839116319028,0.0800405679305072,-0.0915123001229108,-0.297209777583723,0.134008097165992,-0.0182223125824533,-0.18801381036508,-0.191088632089555,-0.0265182186234818,-0.205847359972745,-0.0349968376363862,-0.121482083883022,0.0171784448155397,0.111297428358665,-0.0302784848938935,-0.00949494671421184,-0.00872544444651682,-0.0699599424042641,-0.062753036437247,-0.0537288722433595,-0.339733647625594,-0.183234333376853,0.201314067783843,0.068421052631579,-0.0704453441295547,-0.305668016194332,-0.24559627958351,0.132186234817814,-0.185247439913889,-0.0217857486572915,0.159330712609351,-0.331322520246115,-0.112968115900534,-0.279582376090232,-0.164852944020875,0.0732175247910528,0.249240249505124,0.109415852285031,0.0774063213910221,0.0250561093847257,0.0854251012145749,0.0159951410445979,-0.0176113360323887,0.194103479392235,-0.0622784889958011,0.114462421699366,-0.167806125555137,0.0372592705484172,0.195344129554656,-0.00782686538932876,-0.165063312297814,-0.276127334732901,-0.00184623963887453,-0.0639390254164769,-0.0944844473758116,0.132278596975554
