"","Acidaminococcaceae","Akkermansiaceae","Bacteroidaceae","Barnesiellaceae","Bifidobacteriaceae","Clostridiaceae","Clostridiales unclassified","Coriobacteriaceae","Desulfovibrionaceae","Eggerthellaceae","Enterobacteriaceae","Erysipelotrichaceae","Eubacteriaceae","Firmicutes unclassified","Lachnospiraceae","Lactobacillaceae","Methanobacteriaceae","Odoribacteraceae","Oscillospiraceae","Pasteurellaceae","Porphyromonadaceae","Prevotellaceae","Proteobacteria unclassified","Rikenellaceae","Ruminococcaceae","Streptococcaceae","Sutterellaceae","Synergistaceae","Tannerellaceae","Veillonellaceae"
"Ala-Leu",0.0999195932170152,0.268783984749687,-0.0447368421052632,0.0277327935222672,-0.270486752153888,0.0293581702717304,0.202875080084647,-0.214589775793436,0.0221671137487189,0.112303811863973,0.249970587179197,-0.0107592801563664,-0.102024291497976,-0.243117408906883,-0.13582995951417,0.0700888756092644,-0.0292760857021532,0.0147773279352227,0.229398668399107,-0.306405216556444,0.0499135225305836,-0.0486784016362571,0.0311176325459309,0.0178137651821862,-0.120242914979757,-0.061244674264405,0.016197611184403,0.0553358644774614,0.222267206477733,-0.0736316828135743
"Alanine",-0.0336453564138678,0.2023873065185,0.042914979757085,0.0846153846153846,-0.0954358917976925,-0.0850374587181156,0.333468320258896,-0.142857216179766,-0.314489600078857,0.177924073440037,0.115339633937318,0.232441052434708,-0.281781376518219,-0.177327935222672,-0.22995951417004,-0.217022181103385,-0.0996969404992244,0.187651821862348,-0.00688398475337126,-0.403282552852029,-0.129086696199785,-0.0107257495130736,0.165414783533633,0.0338056680161943,0.144534412955466,0.174511051541892,-0.00566916391454104,0.155679932089817,0.0048582995951417,-0.109293751412741
"Ala-Val",0.0382194985245145,0.251412141167531,0.0380566801619433,0.0143724696356275,-0.332749740385537,0.0398866175415923,0.231220899657352,-0.320972809118793,0.0356293335139226,0.083848112013859,0.130752275286464,0.000406010571938354,-0.147773279352227,-0.242712550607287,-0.204655870445344,-0.0069968240711486,-0.101543180138099,-0.0356275303643725,0.188297230018685,-0.343813296908204,0.0476186479314763,-0.0794117992794873,0.0161729800732141,0.0137651821862348,-0.247368421052632,-0.0522289607940103,0.0244988869164095,0.0112201752857525,0.208906882591093,-0.084225414956268
"Albendazole",-0.376000747161649,0.0714698768009463,-0.101432404874373,0.194563954260025,0.0232245587596954,0.00516377259812224,-0.0395889232522705,0.0354663960915681,-0.338732538686557,-0.0523117468427059,-0.106424626404318,-0.390032374284011,-0.208938606447811,0.0537531007867188,-0.0755175389583657,-0.0583358304027004,-0.314040294670823,0.148605559237106,0.103579203291746,-0.0539355073248007,-0.160235262013053,0.113875246434144,0.194924241953828,0.0236878071263506,0.0140709623528322,0.000466400822306879,0.0377664152764626,-0.026907005669289,0.0812876458224768,0.0482560079191556
"alpha-Hydroxyhippuric acid",-0.00665926612710064,0.0627858144619654,0.000101235069902519,0.365154897138385,-0.226182922499752,-0.25192385581207,-0.351053057918185,-0.196392443946343,-0.205618833046723,0.00187379731125851,0.285395784178766,0.316244756534968,0.13828710548684,-0.334379435888019,0.024600121986312,0.0195468106849443,0.0848123193520602,-0.0550718780269701,-0.111077359254759,-0.114378911575023,0.220496030519346,-0.151635042539208,0.0153572040666925,-0.352298043260765,-0.142741448562551,-0.0504256638685194,0.207270149858242,-0.0383221068578492,0.221401097876808,-0.152171485013044
"Anacardic acid diene",-0.0550957888516578,0.0408738600629711,-0.279872463539762,-0.0700440306580525,0.121010669338369,0.00992153896532684,0.0760313853363312,0.33628872157338,-0.0699463508452273,-0.0263810853258729,0.0148520053890617,-0.092169064374374,0.118123386962352,0.273495622598349,0.274305380178211,0.0946428670471524,-0.241078347763016,0.0766233109944302,0.00880789683656566,0.0941111302101787,-0.0473341841218668,-0.0800346429593018,0.048419030004043,-0.066400121548674,0.305683486397859,0.0384482641738519,-0.153176412801424,-0.134393900928146,-0.130877068845176,0.250853392551308
"Arabinose",0.00620050374998772,-0.126718539994995,0.289676113360324,0.0493927125506073,-0.024803124820149,-0.0125531486679123,0.219680101688465,0.018034457078013,-0.14433928861038,-0.153113943677482,-0.17331566232351,0.123021203297321,-0.14919028340081,-0.0728744939271255,0.0419028340080972,-0.171663459538698,0.114466857610221,0.201012145748988,-0.177363842469213,0.102952152762965,-0.185597983202802,0.221734244741426,0.258767681171425,0.0661943319838057,0.125506072874494,0.0279798004253627,-0.127961128356783,0.000510007967534207,-0.27085020242915,0.0318860848651376
"Arabitol",0.199229300819277,-0.117446451702679,0.084412955465587,0.0382591093117409,-0.209448609592369,-0.141324157583916,-0.0398866175415923,0.0147923074909545,-0.146667341652483,0.166784831505828,0.303863796664952,0.239546237443629,-0.136032388663968,-0.00121457489878543,-0.226923076923077,0.0512698315558303,0.270078484315359,0.0435222672064777,0.198623207148741,-0.513801582267344,-0.114456870630476,-0.162330093592095,-0.0153540950062159,0.209311740890688,-0.0226720647773279,-0.18528845615018,0.255314846294152,-0.108121689117252,0.521457489878542,-0.487206790126855
"Arachidonyl dopamine",-0.197816245581783,-0.232666588050759,0.345867706298505,0.219343084445086,-0.15939110938158,-0.146089599254762,0.425006332412674,0.0133745439131323,-0.154570300637716,-0.210643598763208,0.0467506423930602,0.0717660005646282,-0.323599372852303,-0.0707525685404316,-0.143934409820449,0.0831819717387018,0.0474771363209441,0.262361455875249,-0.00799797528837572,-0.0584064545358753,-0.0284005104731201,0.102002914802512,0.000307097441886108,0.17359178118289,-0.0991953035330801,-0.0751865651162523,-0.203897749756819,0.0759950331624051,0.0684245154983287,0.0211885366068845
"Arginine",-0.157147193401328,0.216135575365728,0.0508097165991903,-0.0495951417004049,0.0355205244337936,-0.0611459822211212,0.0807855857822098,-0.295035612422325,-0.136646591601692,0.0915443155320393,-0.104622234323674,-0.127487319588643,-0.03582995951417,-0.281174089068826,0.118421052631579,-0.288317405690434,-0.170645292335974,-0.190890688259109,-0.209759064838018,0.180326130926436,-0.0421683207585965,-0.0783804772109225,0.0958095528387872,-0.237651821862348,0.015587044534413,-0.151090922296958,-0.117837621366532,0.0451357051267773,-0.348178137651822,0.313301761487388
"Asparagine",0.126760975457597,0.268584425967894,0.13583683402183,-0.0594159624223653,-0.0153113457619193,-0.215337891625002,-0.0125537839969442,-0.358579628095267,0.0407936025913554,0.116967959890147,0.0805887165269018,0.0686192593800406,0.155372235635998,-0.263373652850076,0.106888000541768,-0.328083208329804,-0.0395642802674535,-0.116301432407662,-0.188914201115305,0.0821207540508977,0.161796847543835,-0.169042242023577,0.18702234210864,-0.37603117614836,-0.101827015667631,-0.136019802501835,0.128980006549249,-0.0347460512361667,-0.128346576408108,0.00183564054762613
"Aspartic acid",-0.157655431413622,0.120643723527615,0.10668016194332,0.044331983805668,-0.281204151767532,-0.0692447878133227,0.118647501925752,-0.230597889379537,-0.175211296342614,-0.0563038046856348,0.0307232122257812,0.190418958239088,-0.245951417004049,-0.286437246963563,-0.222064777327935,-0.233307892303472,-0.170909040855813,0.0979757085020243,0.0249038271960196,-0.376105742340066,-0.111588277381592,-0.0957066879628106,-0.0229287818759491,-0.225910931174089,-0.230769230769231,-0.0874627835518745,-0.0453533113163283,-0.0419481553296885,0.0676113360323887,-0.115167503887898
"Asp-Phe",-0.108153049016179,0.102739001307969,0.122672064777328,-0.0682186234817814,-0.230475126929615,-0.128163598496589,0.321320111870594,-0.151975761893368,0.0207500379839606,0.0373670933974806,-0.0924758480948763,0.141494684320516,-0.145748987854251,-0.277732793522267,-0.134615384615385,-0.297606292819372,-0.244494877890955,0.0338056680161943,-0.0524397662095046,-0.268677409022189,-0.0889263907154076,-0.0977693320999402,-0.002251933934245,-0.230769230769231,-0.174291497975709,-0.0993801059552697,-0.151852604853778,-0.0263929123198952,-0.105060728744939,-0.0999586805147241
"Benzoic acid",-0.108153049016179,0.149099442769553,-0.0378542510121457,0.0931174089068826,-0.0154126413491461,0.00951609657083675,0.436728091559465,-0.0312056897754382,-0.120249000609489,0.168506350713842,0.0110236110311773,-0.183516778516136,-0.174493927125506,0.168218623481781,-0.0273279352226721,-0.0671936380625823,0.0118686833927648,0.122064777327935,-0.215630698892365,-0.134605143829839,0.000286859324888412,0.0585790934944789,0.0718571646290904,0.209716599190283,0.222064777327935,0.0340939049627567,-0.27373962901641,0.209740776648443,-0.0919028340080972,-0.0256976670788115
"Benzylsuccinic acid",0.0118927694876814,-0.168815952356663,0.152226720647773,-0.0477732793522267,-0.059813296891388,-0.0613484523609263,-0.0850374587181156,-0.19959483395329,0.167012500846512,-0.0214683571822924,-0.268547413176181,-0.110637880853201,0.112753036437247,0.0773279352226721,-0.14251012145749,-0.130044419805141,-0.152710392986907,-0.104655870445344,0.147398261778067,-0.065011193773715,0.0777388770447596,-0.0462032286717017,-0.0388970406824136,0.134412955465587,-0.0714574898785425,-0.293373388904451,0.106094353257839,0.0156827450016769,-0.0544534412955466,-0.0674432650272482
"beta-Hydroxyisovaleric acid",0.0419804598154906,0.33645957171085,0.288259109311741,-0.122064777327935,-0.125954963078452,-0.248430861540781,-0.0856448691375307,-0.329888720483204,-0.200415001015815,-0.101873430780123,0.113706506377144,-0.0203005285969177,-0.139271255060729,-0.394534412955466,-0.240890688259109,-0.212196785192248,-0.109983132772954,-0.00890688259109312,-0.0986029580850531,-0.0977299421155683,-0.213997056366755,0.067242198870423,0.168280881268126,-0.0763157894736842,-0.0742914979757085,-0.19347513849686,0.0611459822211212,-0.164477569529782,-0.00283400809716599,-0.00933507089801725
"beta-Hydroxymyristic acid",-0.287866010163364,0.117446451702679,-0.258097165991903,-0.147165991902834,0.0153105708766352,0.141121687444111,-0.254100025455322,-0.112462063801092,-0.236246773924703,0.336911435591919,0.0209244468647347,0.1725544930738,0.107085020242915,-0.0380566801619433,-0.0248987854251012,-0.0363111042313057,0.0416722661345964,-0.22085020242915,-0.21542822875256,-0.252051595532518,-0.190187732401017,-0.265256036034859,-0.156202326529903,-0.0248987854251012,0.0601214574898785,-0.00787579567528727,-0.0647904447376119,-0.00382505975650655,-0.115182186234818,0.0973364695883147
"Butyrylglycine",0.00172800924179986,0.020995418317085,0.042914979757085,0.0746963562753036,-0.219553586370948,-0.164203283381885,0.199433087707962,0.0822695457716099,-0.290804190867897,0.0327088649522662,0.147695973723274,0.260861792470392,-0.232591093117409,-0.303643724696356,-0.106072874493927,-0.144882512231887,-0.114466857610221,0.305263157894737,-0.126341367238343,-0.178514343558972,-0.139700491220656,0.221940509155138,-0.094990667771789,-0.143117408906883,0.149392712550607,0.173682020418177,-0.228993728119497,-0.0126226971964716,-0.0530364372469636,-0.112335516087376
"Carboxyibuprofen",-0.0603817316935143,-0.0208366092367949,-0.227440660243705,0.165392985686789,0.108914706186452,-0.206833715369007,-0.288838272123239,-0.113784945563997,-0.115092620710598,0.171553007838882,0.314188815034584,0.0425317598820074,0.154764917451102,-0.0682220761033633,0.106078242961906,-0.00464467862500365,0.00237385681604721,-0.186851561553128,0.0570994691473912,-0.000479615046371239,0.261772381886081,-0.249180022409372,-0.0772861895413371,-0.133407561282244,0.127536818828246,-0.0775183331591408,0.0983042279115547,0.134330146705694,0.0696391518681215,0.14302262209647
"Carnosine",-0.0267333194466684,0.0277096891494523,0.128137651821862,-0.357692307692308,-0.145858705218078,-0.0362421550251016,0.0429236696386679,-0.0455927285680104,-0.183308872141233,-0.0108354444269117,0.0203120240296693,0.117743065862123,-0.148785425101215,-0.367813765182186,-0.0807692307692308,-0.161047588534196,-0.0875645085866203,-0.355668016194332,-0.0234865362173843,-0.143450929212165,-0.34136259661721,-0.193269755649038,0.0700146732283445,-0.119028340080972,-0.102024291497976,-0.316482631477991,0.0736991308890335,-0.192528007744163,0.0427125506072875,0.0195092492924855
"Cellobiose B",-0.0217525869261864,0.0017052116399663,0.102226720647773,-0.0653846153846154,-0.0096966948885356,-0.149220493036312,-0.0530471766289197,-0.109625182912416,-0.0513183866237465,0.184810150272093,0.0746135154054687,0.175396567077369,0.11497975708502,-0.359514170040486,0.0941295546558704,-0.251041222276901,-0.0662008784796437,-0.226315789473684,-0.509212401609668,0.0899499140082221,-0.190761451050794,-0.117364451402671,-0.0941717827047908,-0.337246963562753,-0.0384615384615385,-0.219175103332008,-0.0726867801900083,-0.176335254774952,-0.152834008097166,0.00419553748225495
"Cerivastatin",0.0320779364897137,-0.10164567948472,0.0551759066014995,-0.144267278728691,0.0248094032976119,0.0414156245784236,0.0297706445624854,0.130934925077215,-0.110154907593939,-0.0914661969057816,0.0900999934573766,0.110361301888858,0.0204505195110145,-0.164515317848508,0.105897244596639,0.106969907590254,-0.197070016525307,-0.27668945457229,-0.347121665170748,0.13133453290527,0.0413181991169133,-0.0830424419422837,-0.158801530022773,-0.156314862004982,0.114401421026962,-0.059549867765017,-0.162928459527344,-0.0642135033257064,-0.214325494083256,0.160887133684955
"Chenodeoxycholic acid 3-sulfate",-0.170452658527751,-0.0660509293972008,-0.251116135257486,-0.231947738826281,0.376177463041164,0.070906995865359,-0.050010227412907,0.271573744014952,-0.315533859179648,0.286453908678202,0.122426433730363,0.234235228067586,0.0528398652944872,-0.157911075361836,0.265112107254874,-0.0482310569522184,-0.0379247612295508,-0.376674202886229,-0.194055912861848,0.0480564563116255,-0.261284578901858,-0.261660963022798,0.152006476153509,-0.314807949854296,0.363692431758217,0.21707606641629,0.0270846464893431,-0.0184614470795537,-0.270588791949505,0.306633359944855
"Cholesterol 3-sulfate",-0.181237675184067,0.0806778257159053,0.0257085020242915,0.0123481781376518,0.0700203441424781,-0.257542017832007,-0.174124320232332,0.194123706525129,-0.107394099029182,0.123645585469712,0.128302583946203,0.19488507453041,0.127125506072874,0.047165991902834,-0.059919028340081,-0.0721396688714976,-0.10127943161826,-0.122267206477733,-0.158534119467344,-0.16039646988433,0.110440840082038,-0.446149926861119,0.17114697900262,-0.190080971659919,0.104048582995951,0.0434205051045443,0.210366475257434,-0.127246987899785,0.0497975708502024,-0.0126915008838212
"Cholic acid",0.0214487296083022,0.177724019960898,0.00495976517665401,-0.178146667569613,-0.013218795174457,0.0487977732784442,0.106605923780502,0.13769700892384,0.0498026116003644,0.0669907406643567,0.192973994419389,0.230016629815343,0.123791690021385,-0.242724834563598,0.0653879245738467,0.167268751001755,0.137947457199188,-0.198086947973712,-0.568261206248771,0.00703435401344484,-0.196795456409701,-0.0977742803162604,0.128264364894431,-0.100409939902873,0.117819727869903,0.0465317267225324,-0.0454568468921607,-0.167673605047924,-0.182701553956336,0.0842821245724341
"Citraconic acid",0.145559366721023,0.00618139219487782,0.0880566801619433,0.0477732793522267,-0.068081005164771,-0.103462241440374,-0.0392792071221772,-0.0249240249505124,0.0180171061519268,-0.0438481068864746,-0.111563026454415,-0.0371499673323594,-0.144939271255061,-0.140890688259109,-0.287044534412955,0.0406539605513289,0.00685746151581966,0.0562753036437247,0.323547283408449,-0.215602696728238,-0.0493398038808068,0.0639419682510157,-0.100108699440528,0.117408906882591,0.0293522267206478,-0.110261139454022,-0.0176149021630382,-0.0972840198071499,0.0674089068825911,-0.252466467994691
"Citrulline",0.0869087001022868,0.148033685494574,0.174089068825911,-0.183603238866397,-0.148716678448383,-0.0627657433395615,0.146588381218847,-0.265450997440416,0.0393744623207838,-0.142177233414804,0.0336832559285973,0.0939914474037289,0.06417004048583,-0.118825910931174,-0.0919028340080972,-0.140419021014086,-0.106290653495205,-0.0558704453441296,0.0240939466367994,-0.22359587629058,0.0134823882697553,-0.132215489190004,0.00184249140074591,-0.187246963562753,-0.17004048582996,-0.240004510315333,0.0404940279610074,-0.00510007967534207,-0.13663967611336,-0.0370256182808999
"Coniferylaldehyde",-0.00752268402575463,-0.0161478571971534,-0.0878631444930626,-0.0760198404542512,0.168178126400809,-0.256960616888532,-0.243899970876467,-0.0825818562059101,-0.175330262916291,0.12720276514693,0.0287867870379533,-0.0897374195928519,0.0523332323766283,-0.0422107502921741,-0.0123494281430341,-0.231099538519979,-0.287514988804973,0.0489928132887584,0.0785663667082351,0.131048121609902,0.0339962710915566,0.00701369999083265,-0.172495127141101,-0.194756555304899,0.269055573804793,-0.114832433938691,0.0884884078646875,-0.103414583010381,-0.0655936839072633,0.0734817879623473
"Cordycepin",-0.0409722786140696,-0.172367847173171,0.196193565471081,0.132617941572299,-0.300760500873062,-0.149858242203321,-0.086269744835966,-0.296716757417385,-0.156618579381231,-0.196495501829271,0.0259311497697752,0.229239377289232,-0.177768782748823,-0.122696904721853,-0.18971452099732,0.119332072638333,-0.237949337653369,0.170479857715841,0.0194410692588092,-0.0382684336024543,-0.0143458705607902,0.0897431884415721,0,0.0676250266948824,-0.306337321525021,-0.141793028103051,0.129202106115836,-0.230825335815997,0.21826281070983,-0.0758496957355607
"Cortodoxone",-0.217627516864323,-0.206543759890917,-0.0607287449392713,-0.192712550607287,-0.0634878339017804,-0.186070058480829,-0.0406964981008125,0.0468085346631574,-0.177033250897303,0.101873430780123,0.182093722959447,0.204020312399023,0.0939271255060729,0.0364372469635627,-0.14919028340081,0.165149175058663,0.136621733276715,-0.175101214574899,0.0070864548931763,-0.317275940761229,-0.00200801527421888,-0.232047465427073,-0.261429057639169,0.133603238866397,-0.01417004048583,-0.249434739347585,-0.0423162592192528,0.141272207006975,0.0283400809716599,-0.0658699384714026
"Creatinine",-0.199757758251457,0.232625071503547,-0.138678004557023,-0.160745015501133,0.0602787154110334,0.115925889021816,0.04242178820973,-0.17894424301796,0.15650149334214,0.121733856454307,-0.267757951775005,-0.20282281034674,-0.00313796944618081,0.00141714749182359,0.110638729183085,0.130721143297519,0.295296357768044,-0.237068530417918,-0.0410043537588083,-0.0552118153671649,0.0573776727283656,-0.06456729697443,0.0450432379478245,-0.0989978747859623,0.0710598242328686,-0.200334923107842,-0.200465729487507,0.0707070114417466,-0.139589027944624,0.164376819039255
"Cyclohexanesulfamic acid",-0.00523511646837708,0.066186876399231,0.0850245458854972,-0.402753176283802,-0.139333246433465,-0.269602635353728,-0.232649964717562,0.0544100763738792,-0.165502581232918,-0.0812193106769676,-0.101105919847874,0.000710554461035923,-0.206488182864779,-0.336454274432611,-0.155169796241032,0.000784166521104513,0.128583910869224,-0.273090743808418,0.297646168959805,-0.0765252451765666,-0.175279918172488,0.128509233411456,-0.187329439550526,-0.190293031267541,-0.00536464396658494,-0.38842073887762,-0.119159707777446,-0.0977989772408803,0.107191659634216,-0.161955943173414
"Cysteic Acid",-0.450400526495009,-0.213364606450783,-0.059919028340081,-0.0489878542510121,-0.0908427205347019,0.000202470139805037,-0.10933387549472,-0.110840989007563,-0.232400425420359,-0.165772173148173,-0.0840039988764716,0.139667636746794,-0.116801619433198,-0.119230769230769,-0.0572874493927125,0.14234917937854,-0.103389419776973,-0.0595141700404858,0.0192346632814785,-0.236065236407834,-0.0542164124039098,-0.0198013837164436,-0.102770075908272,-0.0441295546558704,-0.250202429149798,-0.0201040047500754,0.0257137077552397,-0.0490882668751674,-0.0200404858299595,0.176107685817651
"Cytidine",-0.189267835778314,-0.0755621907960065,0.0811740890688259,-0.180364372469636,-0.126771526858539,0.0566916391454104,-0.178578663308043,0.0081053739676463,-0.138367326458898,0.0801012760905344,-0.206386495417042,-0.063134643936414,0.122874493927126,-0.240688259109312,0.322064777327935,-0.183244409725426,-0.0561784347257534,-0.306072874493927,-0.200850378686597,0.451561357408575,-0.114170011305588,0.116126864920393,0.148832360926919,-0.318218623481781,-0.0510121457489879,0.00352338227578641,-0.126948777657758,-0.105444147287697,-0.392307692307692,0.304176467463483
"Cytidine-5-monophosphate",0.034064016174079,-0.200380077255155,0.200475889670118,0.412696831462324,-0.0683604023787044,-0.237480381493351,0.101676035402697,0.00668930363577347,-0.0709801571832841,-0.209491974256662,-0.177971891480331,-0.0724985743350057,-0.0196425871696985,0.23945731266153,-0.141244376813038,-0.0303504303670203,-0.238777012440651,0.564673755904167,0.250645605200872,-0.144514602138528,0.099288505697281,0.113588805828285,0.0708586644966965,0.174758275540719,0.0491064679242462,0.037526954665286,0.118689555270877,-0.144064543885763,0.156938196458931,-0.206493607657881
"Daidzein",-0.0620050374998772,0.0222743270470597,-0.118218623481781,-0.245546558704453,0.208734116284793,0.107106703956865,-0.0305729911105606,-0.0247213906013212,-0.0286451743876139,0.00141772170071742,-0.0970690193578669,-0.0635406545083524,0.102226720647773,0.143927125506073,0.200607287449393,0.10181585372499,0.126599289522825,-0.00161943319838057,-0.0319902820891959,0.260577653732349,0.0458974919821459,0.19553866419988,0.124061087650224,-0.144736842105263,0.0953441295546559,0.0547160541651537,0.154484716671243,0.0613284580959884,-0.37085020242915,0.175688132069426
"Dehydrocholic acid",0.126449617458766,-0.33997657071828,0.143724696356275,0.0850202429149798,-0.096966948885356,-0.0421137890794477,-0.0862522795569458,0.0751773435499194,0.180879599401647,-0.000708860850358711,0.0630795520117368,0.272433093770635,0.330364372469636,-0.152834008097166,0.322064777327935,0.278907883663717,0.300937061136548,-0.0623481781376518,-0.016400081324208,0.219226271463167,0.126791821600678,-0.119633359953513,0.067967460560849,-0.00384615384615385,-0.0890688259109312,-0.0506745274370457,0.0475804828541837,-0.118959358427354,-0.206072874493927,0.0731072406282924
"Dehydroepiandrosterone sulfate",-0.130013863360277,-0.0500931270654405,-0.0418037350603695,-0.174603978157718,0.171384996895083,-0.0290559355413143,-0.267375351096206,0.110745276492831,-0.268853122785707,0.2185933691973,-0.0459340372857578,0.197940171288579,0.241611417891288,-0.17581861452751,0.349511615407883,-0.131197091030947,-0.0331021144904361,-0.458424009899306,-0.416704636543727,0.111430562440251,-0.159788730641696,-0.248354922997421,0.0937670855892249,-0.295460296952103,0.124095349113833,0.102494159751859,0.00415084793447347,-0.212684086098811,-0.248798016412562,0.268737776172466
"Dihydrocapsaicin",0.13062377984203,-0.269916689985592,0.0626549927418128,-0.114580697550456,0.220942719344495,0.11035181094088,-0.197924578338918,0.184710557224547,0.310152849478692,-0.0574206348551629,-0.13713862020759,-0.125260600702618,0.36752872155981,0.0190293031267541,0.355281138164399,0.211061435180361,0.0928441776942908,-0.150311250761861,0.16471779486313,0.520648778116334,0.236957794452497,0.071989923692774,-0.161840351873979,-0.0243939470933391,-0.0467635002370235,0.0654449564037399,-0.0800809930772809,-0.112908727961929,-0.205880864679883,0.28767109724941
"Dihydroorotic acid",0.0265300242417507,0.228924662665475,-0.0803643724696356,0.126113360323887,-0.180868877289317,-0.147195791638262,0.138489575626645,-0.1260385651969,-0.242016296681219,0.0114430394415049,0.176479846971348,0.0708488448032427,-0.343522267206478,-0.00769230769230769,-0.434412955465587,-0.138971402240745,-0.150072907788515,0.298987854251012,0.275359390134851,-0.609400009832955,-0.053642693754133,0.0204201769575824,0.0413536958834081,0.135627530364372,0.0906882591093117,0.0499491252037956,0.151852604853778,0.136299629323517,0.269433198380567,-0.340677643559102
"Dodecanedioic acid",0.0524501628687485,-0.0454012599141026,-0.121255060728745,-0.0145748987854251,-0.0564449712985283,0.087264630255971,-0.196800975890496,-0.0873354045013888,-0.157801508375584,0.030177219058128,-0.318459874234011,-0.18493781551792,0.141093117408907,0.00425101214574899,0.17085020242915,0.0459618960535796,-0.167216561578064,0.0196356275303644,0.382466094091715,0.0446552298216174,0.0932292805887338,0.215340047916324,-0.171965864069618,-0.0706477732793522,0.144736842105263,0.00124354668557167,-0.265235883144599,0.00510007967534207,-0.24251012145749,0.12062170261483
"E-4031",0.135801196884977,0.0116167542972704,0.264777327935223,-0.187246963562753,-0.205774072581976,0.0123506785281073,0.139501926325671,0.000607903047573472,0.0809757579861878,-0.0887088721306044,-0.250787150959284,-0.127081309016705,-0.133400809716599,-0.174898785425101,-0.0192307692307692,-0.20592377050777,-0.0174074023093884,-0.112550607287449,-0.207329423160358,0.148886291314557,-0.27624552986754,0.132421753603716,0.0802507365658218,0.00890688259109312,0.00991902834008097,-0.224563805636152,-0.108726465075305,-0.182582852377246,-0.205060728744939,-0.0328300807986449
"Enterolactone",0.0518402772539957,-0.0415645337241784,-0.0246963562753036,-0.142307692307692,0.0181685441069404,0.102449890741349,0.10649929353745,-0.185207795160718,0.27278708471597,0.0594430455943662,-0.313866702971021,-0.0391800201920511,0.0354251012145749,0.125303643724696,0.0534412955465587,0.208819008054452,0.244758626410794,-0.146558704453441,-0.21826281070983,-0.0475327744640605,0.173549891557489,0.110557725750143,-0.310357440392311,0.18502024291498,-0.0117408906882591,-0.158448573519924,-0.169872447296426,-0.0599259361852693,-0.196761133603239,0.0247536711453042
"Epicatechin",0.128184113915019,-0.336370019188362,0.0328964016818888,-0.14990637197193,0.149847037189983,-0.184358392406736,-0.164414074282559,0.0479254490220575,0.00819921044640146,0.137070245637501,-0.0469547936698858,0.218952281779212,0.165190546291823,0.0481805760017818,0.0690318336832251,-0.0164071764415714,-0.0242660918973715,-0.257907789186008,0.112072894230784,-0.0505727421118117,-0.0464735625923783,-0.175333625039707,0.0251819902346608,-0.0090085530759634,0.0739915988598791,-0.206957368073268,0.206529994788436,-0.154285218333071,-0.0815830761710842,-0.0722717907036803
"Epitestosterone sulfate",-0.146198850240774,0.0842118733870164,-0.108321524795695,0.124316665840293,0.138639769241554,-0.0481976508707979,-0.286755771567436,-0.383056469616705,-0.0113389016746592,0.258381456271377,-0.110666796655261,0.142132474847176,0.390767369823722,0.0115407979688871,0.0905041524928516,-0.0923043837900148,0.00395702889667466,-0.174326790372137,-0.10996354799514,-0.177804309885498,0.137720357383586,-0.255200745062586,0.0470954258045236,-0.123709255420878,-0.0664102058560522,0.00424964484811777,0.0407047387606318,0.0948806905232605,-0.0133630292271325,0.119282301592438
"Ethyl sulfate",0.138850624958741,0.0456144113690984,0.134008097165992,0.0955465587044534,-0.18801381036508,-0.128366068636394,-0.158129179187734,-0.0676798726298466,-0.0871501595326347,-0.263088641318847,0.156474034359211,0.0548114272116778,0.068421052631579,-0.305668016194332,0.0989878542510121,0.109415852285031,0.0250561093847257,0.0267206477732794,0.0159951410445979,0.159330712609351,0.142569084469541,0.112620369887273,0.0372592705484172,-0.15,-0.091497975708502,-0.0639390254164769,-0.0526422363493097,-0.178757792620739,-0.0176113360323887,0.0805543196592949
"Ethyl-beta-glucuronide",0.0850833492044974,-0.049133896972698,0.114277038458008,0.157902728073066,-0.227016219830057,-0.184257152213213,-0.244292586972792,0.012766610098899,0.0741977932989169,-0.234746087467844,0.0868663682892887,0.331321394403036,0.27167366804366,-0.209828432881709,0.0195354016141678,0.34123307768371,0.0393005183990038,0.161445417484962,0.0596304739854848,-0.164028345858964,0.162370595230161,-0.0354792747139173,-0.0545609788417651,-0.17359178118289,-0.152436864408999,-0.138455204679963,0.0672234884997655,-0.185397278889492,0.0914013868269095,-0.251744989388727
"Ethylmalonic acid",-0.125026551024342,0.162314832979292,-0.00263157894736842,0.00161943319838057,-0.111460955981904,-0.0346223939066614,0.150030373595533,-0.319351734325264,0.0237866289084427,0.104708874181558,-0.301822387214734,-0.0592775435029997,-0.26336032388664,0.092914979757085,-0.417206477732794,0.000241269795556848,-0.126335541002985,0.0453441295546559,0.329418917462795,-0.532558910306974,-0.0510609598301373,-0.151191815251595,0.0133068823387204,0.27753036437247,0.00101214574898785,-0.167775173661712,0.0131605590873274,-0.0430956732566405,0.130971659919028,-0.156493548088109
"Ezetimibe",0.00355766608605853,-0.0612810433112887,-0.206072874493927,-0.180161943319838,0.14504214143799,-0.0949584955685624,-0.0210568945397239,-0.00121580609514694,0.0125512424878591,0.0222784838684166,-0.138815842614825,-0.208892439262283,0.0876518218623482,0.0959514170040486,0.12004048582996,0.126546007769567,-0.139786715514785,-0.265384615384615,0.0224741855183591,0.0508366220164952,0.0929424212638454,-0.103751000097616,0.151493737394664,-0.262753036437247,0.206275303643725,-0.0495346096419384,0.327394216064745,-0.233456147138783,0.054251012145749,0.0154186002472869
