"","Acidaminococcaceae","Akkermansiaceae","Bacteroidaceae","Barnesiellaceae","Bifidobacteriaceae","Clostridiaceae","Clostridiales unclassified","Coriobacteriaceae","Desulfovibrionaceae","Eggerthellaceae","Enterobacteriaceae","Erysipelotrichaceae","Eubacteriaceae","Firmicutes unclassified","Lachnospiraceae","Lactobacillaceae","Methanobacteriaceae","Odoribacteraceae","Oscillospiraceae","Pasteurellaceae","Porphyromonadaceae","Prevotellaceae","Proteobacteria unclassified","Rikenellaceae","Ruminococcaceae","Streptococcaceae","Sutterellaceae","Synergistaceae","Tannerellaceae","Veillonellaceae"
"Arginine",0.339371404734083,0.186323251639898,0.758705359786657,0.764307469098742,0.830019918423219,0.711547176666556,0.624918250232725,0.0682462684161314,0.406824615599689,0.579401090619585,0.526177859439906,0.439274736246059,0.828561113239332,0.0829222862764933,0.472750835783007,0.0750801815561131,0.298967660804867,0.244396297743516,0.199969262704399,0.271971950064279,0.798810801502475,0.635292347017683,0.561779166366541,0.145168008861127,0.924966459785404,0.358540645020649,0.474950178200568,0.784975789728064,0.0298479869991799,0.0521225856098706
"Asparagine",0.441907568678226,0.0982753268343834,0.409636927270435,0.719372252479759,0.926289970433983,0.187993236692924,0.939538017535929,0.0249872165024532,0.805241094739783,0.478238483306504,0.625764781109516,0.678087243647811,0.344922998481898,0.105231960005751,0.517206881873289,0.0414456915266119,0.811002023668554,0.480766763692964,0.249406477705262,0.619189632577346,0.325090905369615,0.303597743004324,0.254266164957083,0.0183128780971074,0.537349135769337,0.409000505016372,0.433891294081793,0.833673559303414,0.436171308866388,0.991151167707752
"Aspartic acid",0.337791950379474,0.464421580124712,0.518026613742966,0.788716791658073,0.0828879998051779,0.675312936360701,0.471898647574409,0.157847955373328,0.28602870152205,0.733519656795875,0.852705420276819,0.245585879876809,0.131225973618876,0.0770855874919232,0.174238820513765,0.152884715979529,0.298210229811601,0.552925853863942,0.880380019625789,0.0182879467349544,0.498842178845606,0.562201214491468,0.889806141397198,0.166706317548219,0.157530729299192,0.596493100094628,0.783963734724198,0.799839765487453,0.682566329376141,0.48508398336822
"Asp-Phe",0.512231358661457,0.533691804651376,0.456889435661781,0.679866324273962,0.158075526180838,0.436831163317166,0.0460864272330799,0.35569998665813,0.900221740313614,0.821322918617192,0.575531288112078,0.390219551010825,0.375979151164672,0.086920424471542,0.413899957559144,0.065764905786319,0.133597791631565,0.838114520907838,0.75120600624644,0.0981544706928814,0.590338737218153,0.55376650121234,0.989144504380921,0.157530729299192,0.288605544488567,0.547221214696007,0.356094548243162,0.87328385492327,0.524435773964935,0.544879204904956
"Benzoic acid",0.512231358661457,0.364983871629478,0.819031957566227,0.572872923578941,0.92580367118375,0.954150318009039,0.00544046687190858,0.850418277252942,0.465895024180934,0.30515568703625,0.946896522959113,0.263437021338644,0.28803714974318,0.305994262487872,0.868833002338221,0.684425684035855,0.942832047439507,0.459137638310003,0.187379006535763,0.413935805397111,0.998617148255846,0.723167707458424,0.663772684622338,0.200062424437276,0.174238820513765,0.836752789174446,0.0917449185152956,0.200009379866684,0.577910336128395,0.876595831189812
"Benzylsuccinic acid",0.942716222948233,0.304254993457417,0.354896801878819,0.772732772984832,0.717572533545846,0.710633264727667,0.606752558304632,0.223141053234514,0.309525405048819,0.896785870970734,0.0983234664655492,0.502528515001172,0.494343254658305,0.639854175030405,0.386792356532342,0.430074883871347,0.353351924879202,0.526044126855138,0.370542401906002,0.694170318968427,0.638071544033679,0.780014261668233,0.814133018909384,0.414608886835187,0.665533394864484,0.0698896245424112,0.520340551098393,0.924507089576748,0.741972796148693,0.683314264913286
"beta-Hydroxyisovaleric acid",0.799688766512858,0.0362314760852438,0.0751417416230633,0.459137638310003,0.444839289441226,0.12726066999959,0.604176037954069,0.0402731608618145,0.221205788625202,0.53716270630809,0.490675991558995,0.902372753016303,0.397785343814902,0.0129387919046291,0.139603324658044,0.194672176819199,0.50507611873719,0.957082774467585,0.55037452410934,0.553927019345197,0.19082414149135,0.684209424350805,0.305812689319748,0.64425327122861,0.65308727145613,0.237947853622154,0.711547176666556,0.31703064053471,0.986338839358597,0.95502162614207
"beta-Hydroxymyristic acid",0.075557880211085,0.476427767989975,0.112651821691641,0.371305222885169,0.926293690600617,0.391482880070859,0.118530841598648,0.495465193765984,0.147632015838401,0.0359661880428033,0.899387339340193,0.293512605290841,0.51643041561605,0.818080426269087,0.88040406191626,0.826293925060049,0.801129630012139,0.176667352832975,0.187803582182881,0.12163164536493,0.246170391583611,0.102676935984253,0.34231981990842,0.88040406191626,0.716177759536305,0.96204716892289,0.695158702058218,0.981562245947496,0.485027954766665,0.555531656904997
"Butyrylglycine",0.991669993228344,0.89904783062737,0.795323723432651,0.65131668765722,0.179286511174215,0.317849528892862,0.223524076169912,0.618552595931093,0.072490736412929,0.843300419362798,0.369566021560303,0.108716376332643,0.154186282907297,0.0602173023503967,0.520425488923443,0.378854260805901,0.487761588371282,0.0587943739552692,0.443432490647278,0.276898335666796,0.396318193067073,0.174486190182192,0.565143061508635,0.38475114748967,0.364030699163016,0.290321251871075,0.160840473818105,0.939206730207532,0.748466490525353,0.495953545844161
"Carboxyibuprofen",0.715000432133332,0.899807555829439,0.163776624652412,0.314307254288096,0.50924729621114,0.206458135093101,0.0745319053044062,0.490374922020248,0.485369793751055,0.296366057974775,0.0514251613154,0.797112967819769,0.346835204339569,0.679850985097728,0.520404258661375,0.977612382537651,0.988556810172236,0.254707941940722,0.729894205903658,0.997687940135611,0.107443251262423,0.126080325819463,0.640035376084827,0.418140072880508,0.439095627676724,0.63902799619119,0.551588911983581,0.414899090549714,0.673566044240311,0.385069327415329
"Carnosine",0.871663012198471,0.867016932195407,0.4369247767499,0.0253744292280416,0.375616014376592,0.8266187338577,0.795283162512049,0.782850644338855,0.263987707456155,0.94780171652039,0.902317735921591,0.475307127457186,0.366006133216509,0.0212407667189864,0.624988558165871,0.327366394237457,0.596064449098487,0.026276454205469,0.887142626603064,0.383632814074519,0.0334368054590295,0.238456047668114,0.671904185972104,0.470467286011411,0.536556979332948,0.0496563754043513,0.655681272136012,0.24029752316795,0.796268732290823,0.90616087941214
"Cellobiose B",0.895426850070069,0.991779887138524,0.535744715847992,0.692499494249688,0.953281119161027,0.364590258411956,0.748417210209053,0.506471643075062,0.75636275359284,0.260028315358041,0.651678826107266,0.285511469193282,0.485800731114005,0.0245847123918002,0.568690406585657,0.123183305703868,0.688852235520844,0.165927295889564,0.000930763962236458,0.586051627293131,0.24472181439584,0.476737818721286,0.568516211021479,0.0357702293756119,0.81617813567847,0.180056237185277,0.660123616775009,0.28290019552488,0.35295774628886,0.979776800262895
"Cerivastatin",0.846286540763292,0.538077783534817,0.738668694566427,0.380903560128889,0.880830308859794,0.80232997301786,0.857224455737167,0.426896424587583,0.504407117776271,0.579726144859377,0.585424173522704,0.503603879482701,0.901654932534264,0.316918045902824,0.521120274730995,0.516884010992839,0.229171393501453,0.088161594416301,0.0303825263415249,0.425474392590131,0.802785760757488,0.615247948104294,0.334246863386766,0.341967836505968,0.488012052051231,0.718765563544688,0.321672971085173,0.697744246180929,0.190127945551437,0.327854978928822
"Chenodeoxycholic acid 3-sulfate",0.299521642312423,0.689521727056627,0.12306775349612,0.155361346196808,0.018263993646467,0.667961413966871,0.762391579809171,0.094446605617529,0.0503819572085114,0.0770676339286078,0.457798056697875,0.151212769831646,0.749368683525202,0.336999198554639,0.102870609117272,0.770613295874099,0.818700490657702,0.0180988153647481,0.236514770717474,0.77142149137581,0.108123849345918,0.107598418987952,0.355601627745567,0.0509428335723696,0.0228504116311639,0.184367827722932,0.869990716210421,0.911180207254447,0.0956952551057715,0.0576114510037922
"Cholesterol 3-sulfate",0.269515283955464,0.625381556046623,0.876544200146748,0.940526488686914,0.67187910127189,0.113454891427017,0.289075503979095,0.23634786944432,0.515213486385367,0.453297829926269,0.436329904044222,0.234478940314147,0.440585146987597,0.775546977744414,0.717093877575294,0.662529224506994,0.539550894517812,0.45838757792377,0.335071947430157,0.329351862045978,0.50329450838646,0.00441623021717685,0.297527976147443,0.246440585392261,0.528461179409775,0.792965016984963,0.198640040284886,0.44014492649565,0.7633729539237,0.938875979402054
"Cholic acid",0.896879729347612,0.279065431395772,0.97609406925636,0.277905144733292,0.936341527424155,0.767991715237128,0.518319570997045,0.403192993217701,0.76334968748751,0.68532953129039,0.239189161206894,0.158927571243183,0.452760128887082,0.136522740820686,0.692484694124915,0.308773035652154,0.402329872575287,0.226729293750092,0.000160789298553787,0.966099528809417,0.229833798361248,0.553746338279299,0.436467711631221,0.543055873240335,0.475017715746811,0.778489218613011,0.783482328563187,0.307586718988944,0.265600680817825,0.609963091180052
"Citraconic acid",0.376607238948779,0.970208225942381,0.593992430433672,0.772732772984832,0.680477833107824,0.530799999177375,0.812339366424684,0.880283705266735,0.913309788821359,0.790971306326406,0.498939941964071,0.822344471710811,0.378665528890676,0.392266459285843,0.0764333223422311,0.805894990126156,0.966951548377894,0.733649628307843,0.0445140009240244,0.187437685967647,0.76548670682254,0.698962289168189,0.544272724086678,0.476569715285412,0.859210881922042,0.503993607352922,0.915237936894084,0.555745718924932,0.683467199381386,0.120998774338582
"Citrulline",0.598830267100635,0.368460315387638,0.289174663571853,0.263208235833675,0.366230161239578,0.704247109970278,0.373206258417411,0.102415036012504,0.811892444105393,0.387913939379855,0.838692979150159,0.569260285625011,0.697939160250695,0.47122781973511,0.577910336128395,0.393869244939886,0.519564598869728,0.7354966670819,0.884243373389114,0.171211579084939,0.935074791505444,0.422348833634815,0.991118144001715,0.253685890489868,0.300709183423519,0.141109970579258,0.806644059013724,0.975417959648441,0.406848586431915,0.822929649838463
"Coniferylaldehyde",0.963747636233656,0.922274858700567,0.594806829423375,0.645541825620188,0.306112407915398,0.114300564912873,0.134575626130174,0.617216364487919,0.285696505121511,0.440305150948335,0.86189664577994,0.586940537436102,0.751695456193849,0.798612541496303,0.940520478891566,0.15692049600315,0.0759309968057504,0.767090063698813,0.634488053338129,0.426493337555707,0.837213993273011,0.966199008981644,0.293681257503041,0.234793710105186,0.0976641176300244,0.486363540758279,0.592177483040349,0.530990321859482,0.691564670732862,0.656634027574526
"Cordycepin",0.804404607195011,0.294043056178413,0.231290487946396,0.420925270784598,0.0628182968892326,0.362520723236862,0.601530360576003,0.0666153367486118,0.341018991441322,0.230558961029469,0.875483343515221,0.160379577244183,0.278942395612148,0.456797603614328,0.247369526819306,0.469327371764023,0.144650158104125,0.299443382374069,0.906487377708783,0.817085340486025,0.930926318492816,0.586916397187653,1,0.682505417485974,0.0578654069287472,0.389210782078753,0.433093419523416,0.157426955620879,0.181921247842042,0.646283093741459
"Cortodoxone",0.183228075003305,0.20710919145813,0.713431759435801,0.239838478882203,0.701001090008336,0.256736070399175,0.805695787686608,0.777204779858836,0.280968577497891,0.53716270630809,0.26722151775269,0.212835609151454,0.569525789569588,0.825699760412171,0.364688465779462,0.315031151636955,0.406910784610659,0.286336311229034,0.965848586990728,0.0490561554230391,0.99032026081975,0.155178773615905,0.107921927999652,0.41745147866422,0.931770925758642,0.125680873322872,0.798119585110987,0.390972788713397,0.864019525162599,0.690330124466158
"Creatinine",0.222755696026943,0.154124403140955,0.399818261857158,0.328288107144804,0.715466339642476,0.482194347860945,0.797626612172415,0.275724165808025,0.341384588934475,0.460365217338543,0.0993545620967191,0.21559107095508,0.984873772653267,0.993168488197926,0.502525218408282,0.427658270910109,0.067991269398139,0.146187224155562,0.804254467279513,0.738504590563086,0.72862792919586,0.696158330328129,0.785405946893544,0.548771061817428,0.667287010883475,0.221394230556662,0.221086469782073,0.668844296237844,0.396698878726191,0.317331279430667
"Cyclohexanesulfamic acid",0.97476729680849,0.688914742023424,0.606807383171959,0.0110207388014461,0.397573260498064,0.0969580859477985,0.154079080328406,0.742171265815344,0.313982196460588,0.62305492281682,0.540249463555445,0.996574665809104,0.207234145209752,0.0362345955578223,0.34555968282449,0.996219810275789,0.435316255202221,0.0925480029050063,0.0657269844853805,0.643341925235195,0.285837054777323,0.435585198409962,0.253473048687756,0.245904092615264,0.974143195140459,0.0145428574749462,0.469974080681175,0.553645708698524,0.516010385287403,0.324609007373133
"Cysteic Acid",0.00401193430798119,0.192169821733915,0.717093877575294,0.767112985121938,0.582323385247814,0.999023959728271,0.507608784243998,0.501739553822535,0.154533853325082,0.313183495755061,0.611147078473396,0.396430380479615,0.478868794781656,0.469707402598769,0.729038513846012,0.38733437347746,0.531090823956147,0.718927283695831,0.907475900004897,0.147952596575762,0.743057814569879,0.904762088523781,0.533567399151608,0.789659759057552,0.124482683864844,0.903313384682221,0.87651939380338,0.766648900869728,0.903617436273549,0.28353182498328
"Cytidine",0.248505035538568,0.647536429345216,0.623249091806987,0.271868592431303,0.441869260369448,0.731751768857332,0.276722453802771,0.960941685167745,0.400885261719006,0.62786279251264,0.207462904701239,0.702588138271683,0.456141354871266,0.13994643638447,0.0455557655245924,0.264158604924535,0.734091428248245,0.0580930157293422,0.220183172483249,0.003907283273062,0.488898324294067,0.481430086826697,0.365853228288579,0.0483505227829797,0.757772845916114,0.983016187978061,0.441225999573315,0.522914823733724,0.0135047197948279,0.0597462143007419
"Cytidine-5-monophosphate",0.836893972500935,0.22128795879512,0.221062577253084,0.0090287210232729,0.679236538935174,0.145467032489856,0.537955773804335,0.967761530383427,0.66763853460404,0.200555715188109,0.278384571856077,0.660950765426994,0.905522399378169,0.142046258978671,0.391067072471613,0.854473374892363,0.143216662420152,0.000180607830363444,0.123794886877689,0.380078960152728,0.547592440437364,0.491127934831473,0.668174744821033,0.287295984263772,0.766564788358208,0.820570975348197,0.471740479205748,0.381580282429772,0.340022221368318,0.207221946345695
"Daidzein",0.707672312529954,0.892932961443527,0.473513316935175,0.13188207780669,0.202226297802774,0.516344994226425,0.853417773839326,0.881250057585243,0.862569528177628,0.993165720227131,0.556623598282342,0.700763849544737,0.535744715847992,0.382039382435308,0.220753744121717,0.537393973121139,0.442494819562171,0.99219337617962,0.84670156878093,0.109115972722329,0.781434365475763,0.232882601132918,0.451769584873432,0.379338888883808,0.563689938635068,0.740771239072497,0.347719622959478,0.710723497335451,0.0201163768322772,0.284698716729852
"Dehydrocholic acid",0.443038816749241,0.0342082735615843,0.382716267744861,0.606825653049841,0.557040594217255,0.799065629332232,0.601604239145864,0.649215614660502,0.270478572703869,0.996582830065087,0.702835804457212,0.0933674453084001,0.0399687943189875,0.35295774628886,0.0455557655245924,0.0855387599552073,0.0626565024046966,0.706126558664624,0.921064594076875,0.179952038488982,0.441795582648245,0.468198082911301,0.68098252179608,0.98146058460699,0.589741307366796,0.759328312232191,0.773625894431722,0.47072637959288,0.208169542824183,0.658277168287825
"Dehydroepiandrosterone sulfate",0.430184181510786,0.762009111023982,0.800514908391802,0.287728444671997,0.296846495339667,0.860618033087436,0.0998572330120158,0.502111264879841,0.0979263948420626,0.181243902720278,0.781264580820345,0.227080665808339,0.138386746831166,0.284335476705565,0.029184380827175,0.425963189547049,0.841440297921034,0.00333581751635315,0.0083177856279133,0.499452958070402,0.331211786176028,0.127380773876483,0.570186638183079,0.0678313281124434,0.451643693696401,0.534672505977183,0.979992167905888,0.193625238608544,0.126681171620577,0.0980760685207058
"Dihydrocapsaicin",0.428005492919274,0.0965545421157519,0.704745426986331,0.48732601557694,0.176481519671249,0.503640801822743,0.2271180159876,0.260289749595247,0.0546597982961115,0.728432445137503,0.405121194441084,0.44737340771754,0.0213489598728109,0.908459550013746,0.0264518347209157,0.197126840370241,0.57400439835487,0.361054976595396,0.316314532390836,0.000678958913920003,0.146381310276174,0.663188226466751,0.324959087172214,0.882811975836375,0.777413708048398,0.692229640819062,0.627950156094589,0.493743471098024,0.208602996418047,0.0757648844941476
"Dihydroorotic acid",0.872630937132107,0.16097022973768,0.626730029576352,0.444262310598754,0.270507451979064,0.371207302358688,0.400465210894519,0.444534708768838,0.137706763874865,0.94487906038854,0.282499347721566,0.668218091316305,0.03226320276701,0.962930765338182,0.00572153421478583,0.398812115254569,0.361825710170275,0.0644611119824301,0.0897636678737994,3.82924804545048e-05,0.74568607967708,0.901800138503439,0.802619687975154,0.410365643527574,0.582967635560965,0.762673518758139,0.356094548243162,0.408028270863312,0.0971763399028034,0.0338162507292201
"Dodecanedioic acid",0.751158245859063,0.783740779746533,0.462144462121902,0.929826283620791,0.732876011578294,0.597328468596334,0.229820469193251,0.59703004218586,0.337338825209486,0.855295085550375,0.0481712574211333,0.259693445836704,0.391579743943032,0.979509459012543,0.298379094971754,0.781135159377498,0.30892617356902,0.905555723728319,0.0162636356972126,0.787211643731257,0.572409945999384,0.18798870817927,0.295187590945588,0.669105902595997,0.379338888883808,0.994005333391468,0.102704037319255,0.975417959648441,0.136880745198084,0.464503715491901
"E-4031",0.409760950170205,0.944043585542422,0.103322171438908,0.253685890489868,0.208844346018731,0.940514467273984,0.396996508102906,0.997069510007013,0.624100966691391,0.59125161181519,0.123575812000545,0.440745366356558,0.41816384324491,0.286902533145996,0.907494550770503,0.208506084058813,0.916232869706977,0.495123647788814,0.20534839191523,0.365677584061235,0.0886938289359149,0.421618893288061,0.627219186253511,0.957082774467585,0.952211127207592,0.169317406054005,0.509983984525454,0.265916698259681,0.21046147547865,0.842726962801458
"Enterolactone",0.753961491311817,0.801633452624383,0.88136945673517,0.387474164607813,0.91258392815961,0.534849916421606,0.518740496901554,0.258986224856044,0.0929256762814101,0.719249532253225,0.051677543075201,0.812804798104149,0.830469896615023,0.447216091136786,0.74660938096847,0.202038684773835,0.133165964683998,0.373304086546174,0.181921247842042,0.773846945895403,0.290694066802431,0.5028400455719,0.0544920070563037,0.259477388615664,0.94344659249861,0.33533616120493,0.301194193501243,0.717062608830978,0.229916697419394,0.881096102017525
"Epicatechin",0.436757153244547,0.0362842414767139,0.842413241063835,0.362364825989438,0.362557023200308,0.261215589233837,0.317220089118914,0.772028057243777,0.960489856863703,0.405357664848608,0.776526347152021,0.180510491725684,0.314908242502877,0.770846938772531,0.676256945621922,0.921030551602065,0.883421969029221,0.112925287372277,0.496967798109895,0.759797438454538,0.778759184566205,0.28568712052788,0.879053730156362,0.956593343009245,0.65440004235022,0.206180923250105,0.207140134634325,0.348350151707364,0.621493929954612,0.661947987699094
"Epitestosterone sulfate",0.37449154083614,0.610262059830573,0.511570542734686,0.450830940486687,0.399949489654118,0.770767908276148,0.0767429317937509,0.0160857082673254,0.945379934858519,0.112242238104339,0.502416154957393,0.388064886932954,0.0139083465374843,0.944408887342231,0.583735950475403,0.576242710775052,0.980926235623381,0.288506395893062,0.505152422836135,0.278844770284792,0.403112482427119,0.116889372008228,0.775874169184755,0.453063466221273,0.687918022976009,0.979516048211476,0.805657198249423,0.565595542791797,0.935648369841473,0.469514063096212
"Ethyl sulfate",0.399226118821985,0.78274985842092,0.416028808624392,0.562858506861581,0.251711525039571,0.436101048527431,0.336323766063194,0.682261419263458,0.597811282998874,0.105622995179243,0.341470363556578,0.740335019759758,0.678967194539346,0.0584428571201558,0.548811720384475,0.507288651584718,0.87965389362669,0.87172333893867,0.923007731321107,0.332617798260091,0.386593893395481,0.494854631815658,0.82183017648152,0.362061670583604,0.579593902293844,0.698975494114558,0.750276059349827,0.276233010915504,0.915255034921456,0.62591273502559
"Ethyl-beta-glucuronide",0.606557735207752,0.766438035474215,0.488488319466008,0.337025065368014,0.164585745073615,0.261482152707529,0.133929699227069,0.938514928416974,0.653497341600307,0.150297437699481,0.599008989554414,0.0393620701791941,0.0943206321384933,0.199817147454309,0.906035646068588,0.0335082864638132,0.812239372190757,0.326156961880324,0.718400440432406,0.318372502824202,0.323355129784713,0.830214429250649,0.741480696522572,0.290575837578461,0.354225089215829,0.400583284588646,0.684292745784645,0.258490630448168,0.579995884011665,0.122100952783062
"Ethylmalonic acid",0.448229356279684,0.323523574385073,0.987314554678592,0.99219337617962,0.499335224052188,0.83425724393641,0.361963357561982,0.0475131877105905,0.885710059681462,0.525833425112594,0.0618501910927751,0.719999569440485,0.105250222728371,0.573711103308781,0.00823224205816953,0.998836919787819,0.443453684367506,0.784006430707116,0.0405756315686134,0.000483022386607024,0.757548028577032,0.358216052708,0.935918194081245,0.0871601734581726,0.995120814627118,0.307289553775984,0.936621410570809,0.794480427145258,0.426765590377003,0.341409406453415
"Ezetimibe",0.982850953501242,0.710937492215676,0.208169542824183,0.272416002463406,0.378323612188659,0.565275410890396,0.898753758904773,0.994139057917053,0.939550235558069,0.892913096112967,0.399345392632294,0.201876498028245,0.595696634043587,0.561197347636843,0.466674383630966,0.442688435098316,0.396023852379118,0.102504152585666,0.891977916632474,0.758581397368904,0.573597446148698,0.529647559393488,0.357245769572163,0.106084859941232,0.207713246402927,0.764586979649237,0.0419003756855492,0.152616517394189,0.742899400964388,0.925775064567201
"FAHFA 36:2",0.691703166926558,0.425592566221158,0.517228209001146,0.98146058460699,0.663321340214182,0.551197461099296,0.0424400026774436,0.680459451071428,0.361054976595396,0.0638476120688738,0.6800242622761,0.570937139989924,0.784006430707116,0.671790009439423,0.0407497274814759,0.933197875650582,0.305071383759955,0.549633386783042,0.793393651938055,0.00229898327306266,0.706575581064219,0.00677118928177212,0.724228018960761,0.253685890489868,0.327104666324495,0.583886786153704,0.463560631508307,0.926343293194809,0.719844569450131,0.332633710714467
"Ferulic acid",0.0775579011117995,0.42481137621952,0.500582203719339,0.111614394355096,0.555145146618251,0.135264699699003,0.367865384277358,0.61074888643613,0.271545827197378,0.151933350630673,0.798624100491831,0.44256417513638,0.905550965265719,0.198709789801568,0.754034118947153,0.326241249294689,0.101148152954042,0.328930523369255,0.186509059226497,0.864982960175656,0.477948491034222,0.515729786303164,0.522538284979744,0.00598771900556416,0.204740840335642,0.608537663008492,0.489951830590372,0.616757256964145,0.722125970609589,0.833549781916737
"Flavin adenine dinucleotide",0.535946070296962,0.912809205763017,0.154654188822976,0.519940309023862,0.565962111899572,0.572297825264523,0.991214026953672,0.957518462381335,0.952199045153756,0.350840398325705,0.893265128212931,0.147994672027699,0.753066938613362,0.546678502496639,0.571538479132252,0.484156579000166,0.584921582718636,0.0803484854317218,0.963403381922106,0.034560346279416,0.411071417178812,0.0315634846862705,0.82950980650651,0.786789583674906,0.471898647574409,0.629562988155786,0.765149912481385,0.776048820067645,0.562363512030933,0.737919543291406
"Galactonic acid",0.968647168673908,0.344875300917811,0.183261446537644,0.695217446966672,0.148271628141352,0.126303032047906,0.265257574411992,0.369485848017059,0.0167154762535824,0.812283355967425,0.606373404314055,0.0649966052205539,0.0376987358284067,0.0410127764770327,0.0388202537930273,0.170854537609208,0.58941352899123,0.399866435310267,0.312434108869784,0.0100612145446739,0.118015701899498,0.381198728239106,0.57613934229681,0.479636442974752,0.831424648812421,0.762195370243897,0.640665209896357,0.439221641665741,0.731804066493448,0.0886570461938025
"gamma-Aminobutyric acid",0.838391727154034,0.250654827756107,0.932743393988814,0.40614725013176,0.288479495481426,0.619705088586594,0.101080085538952,0.368822249249959,0.0561005877185481,0.382134213619925,0.14683137103926,0.314742644257396,0.00951249082558503,0.233851268956126,0.0177509881669815,0.8462347147548,0.554509900480553,0.106364187522708,0.528377232942586,0.000102435216040586,0.240410546935195,0.523085414966906,0.614056383049864,0.115303481064701,0.434736640658194,0.679542849990508,0.740995919996645,0.526458613367141,0.276268111826339,0.0608639561415223
"gamma-Glutamylleucine",0.978442122464259,0.316170733817235,0.768984958851491,0.819983744462796,0.0912259410170932,0.787732133860956,0.19208681606701,0.157472842719554,0.853439790420037,0.882275844706461,0.805079158686624,0.616171962140325,0.504537358724597,0.183261446537644,0.218384769501436,0.344905670732555,0.553434984534655,0.8085794571059,0.161221076860222,0.00528815565996643,0.896565465193431,0.331008903055307,0.870283123543363,0.612854837593308,0.51086303970829,0.602182498843081,0.814239934804401,0.525444903226495,0.611129624876391,0.532645566499955
"gamma-Glutamylmethionine",0.186603927060726,0.218085455797127,0.162071543601583,0.56702132721799,0.928254034588,0.653907588505105,0.591364761722497,0.437918998052678,0.326772045723048,0.256062529616272,0.524555713762223,0.647729304357305,0.567855585518162,0.667318744951104,0.529268066813408,0.907733172973656,0.983472374660366,0.906525070487547,0.858221336574377,0.00846374570336916,0.800151531567373,0.117579511101501,0.51729953266445,0.712517214601975,0.336422853459196,0.604376954080555,0.40815753054553,0.912887138652299,0.611991973330853,0.893114462071079
"gamma-Glutamyltyrosine",0.863436380247783,0.702282660475002,0.571178672054455,0.439095627676724,0.557020541475283,0.705599675480989,0.196634658036356,0.764063748351691,0.139819281653475,0.259738127859901,0.0636605229657072,0.751023378667059,0.849601243612855,0.594399548666083,0.305084508265324,0.689791022569989,0.717297964879674,0.168643273042059,0.71290487828095,0.565253674286399,0.870554732189168,0.794888137349339,0.273520358715175,0.500582203719339,0.801461522412398,0.365391810215291,0.772676766963378,0.345333988385004,0.691579511901695,0.177927998562621
"Gentisinic acid",0.273908675147448,0.750737166286065,0.620643668919745,0.0272048798144962,0.727298963799019,0.965848586990728,0.35869576996857,0.877385679210144,0.339540181271317,0.828475581386908,0.892554925123909,0.429781766329119,0.909433906411862,0.176260927173219,0.829515384319479,0.506817737711076,0.975846121670261,0.0106129906921775,0.850538124195906,0.908230811258286,0.00714967806111089,0.696187614769123,0.154610104723508,0.957082774467585,0.335171060225726,0.0897848083646815,0.87073375980144,0.371399522134734,0.182844265112973,0.927789420309846
"Ginkgolic acid I",0.291349306227524,0.163466042345952,0.126203381526057,0.481151321066998,0.0649001280227575,0.383272207612741,0.284800091253398,0.258167024137408,0.943440877092835,0.612440409338312,0.468009590786815,0.96673447283409,0.590996375049928,0.117982686152863,0.480382366903181,0.235933067464409,0.823395400780604,0.967316377014642,0.309128718230393,0.512962870215386,0.68343850493141,0.0530844464584188,0.101888622887709,0.599092878451001,0.0803964052333979,0.417517744069054,0.985847408033324,0.581496716198359,0.308040579653563,0.158606254614969
"Ginkgolic acid II",0.274461129029748,0.280998862214301,0.522027782615683,0.950262937824417,0.86336559920602,0.977553907892528,0.165839282343422,0.201377444347921,0.200261298061184,0.160329961222605,0.931685634571637,0.466915086893605,0.268599303025454,0.747537760124441,0.247467024932725,0.861109962685999,0.823404197100247,0.9678055649615,0.919121908558205,0.235682915778787,0.784101091117847,0.195010259615822,0.589804524742476,0.776485676329795,0.399172041748597,0.50965569060808,0.646831658793372,0.216104925247522,0.386792356532342,0.483883940285994
"Glucose",0.463997883753769,0.872088579849452,0.343994041111426,0.254208795216425,0.782698312002571,0.275616824601972,0.84670156878093,0.903520192448224,0.136522740820686,0.576455252587678,0.700542672046266,0.308750725603532,0.189600476951007,0.00127579748373785,0.907494550770503,0.0830304517307718,0.180056406945206,0.424605935452993,0.0175292749726683,0.146077828561378,0.0122639823677722,0.364887181860865,0.350058915683165,0.0596805310893935,0.438386905735368,0.643546917988099,0.516344994226425,0.020562718123311,0.268599303025454,0.712002822231578
"Glucuronic acid A",0.387820328286166,0.691310040407645,0.393641988818664,0.775546977744414,0.494995907314831,0.396304859139987,0.188228838085955,0.710408739046238,0.0926737625168914,0.51502087696862,0.987207291924981,0.174597211747546,0.0736565583957096,0.00279148954055808,0.199618605230278,0.4227748011795,0.825887930600032,0.530075554581258,0.609333774796724,0.107474426268301,0.0173608251807769,0.336089759212264,0.287089606918768,0.465917760432804,0.274062568858179,0.896372476846754,0.574472031386275,0.928792148342864,0.52684920868573,0.141143712597932
