"","Acidaminococcales","Bacteroidales","Bifidobacteriales","Burkholderiales","Clostridiales","Coriobacteriales","Desulfovibrionales","Eggerthellales","Enterobacterales","Erysipelotrichales","Firmicutes unclassified","Lactobacillales","Methanobacteriales","Pasteurellales","Proteobacteria unclassified","Synergistales","Veillonellales","Verrucomicrobiales"
"Alanine",0.83887209024089,0.601678106682368,0.563312975749363,0.910385709955255,0.247981319262953,0.401364761220776,0.0511903835812251,0.278515835164409,0.40114494349319,0.154459746058679,0.280155658543665,0.353868015543344,0.545938109915082,0.0109059757471899,0.314242585486772,0.343956649002682,0.507765512348425,0.216599250035606
"Ala-Val",0.817315274389706,0.530075554581258,0.0384705009930806,0.703336420020892,0.0760008814136128,0.0466720082001746,0.829506883027043,0.611811119073574,0.398349432991977,0.998042761352154,0.136543203915119,0.888423150753537,0.538489858163982,0.0321076714468165,0.922154302068992,0.945951001897914,0.610204425990704,0.12261196235374
"Albendazole",0.0183230602828446,0.644643457417504,0.888393530265017,0.888092484054285,0.539342656755279,0.855273343829826,0.0349130674712472,0.751794179108732,0.468045222229954,0.0141045140135985,0.745180071934056,0.720925950785044,0.051541407075427,0.744344313432324,0.234383068310867,0.870836206822769,0.770497821735131,0.665478799421015
"alpha-Hydroxyhippuric acid",0.967906218279763,0.816141552197898,0.166182666366766,0.265159147510145,0.525959879597498,0.23636862805862,0.209195532420215,0.990967237845894,0.0542451773838586,0.0498374983264944,0.0374734178853424,0.775578914762959,0.607708751270924,0.488098224126571,0.926069810876758,0.816833160406728,0.355073487328549,0.70415681393647
"Anacardic acid diene",0.739034875926447,0.0713543150974623,0.463054057266869,0.230040971568515,0.0188961816991957,0.0375856936520695,0.672206430471713,0.873340178160117,0.964663644145066,0.576804445381161,0.0920462777074411,0.875302006613193,0.139285801861555,0.56876641720803,0.76974346872188,0.414675653361906,0.123473387495503,0.804865335815199
"Arabinose",0.970116157333303,0.138237083406815,0.880860251010944,0.267416796401948,0.902648498322887,0.860102099113715,0.380663363657693,0.352066085896255,0.342918568035841,0.455599600651165,0.659299027427212,0.731149319082856,0.487761588371282,0.532838746697298,0.111687599877688,0.997541426704003,0.847194977166294,0.442061654852207
"Arabitol",0.224007294919921,0.268056949037253,0.200651044697716,0.209907376057249,0.247981319262953,0.899207558879801,0.37294604301107,0.310194832376755,0.095323729472965,0.141893792828567,0.994144992947601,0.519465910223285,0.0963471481892175,0.000821183247277091,0.926084736886863,0.51235440932249,0.00165741182055279,0.476427767989975
"Arachidonyl dopamine",0.227377624067242,0.0329095570502482,0.332432182570311,0.320554391344477,0.0910491140825802,0.90017146046886,0.347449342163065,0.198035660920449,0.673930901481236,0.664174138696475,0.668643134128719,0.895229958890511,0.774104761189736,0.723951494111314,0.998519587245335,0.645649882349242,0.898124093503546,0.154048819808806
"Arginine",0.339371404734083,0.624118573863186,0.830019918423219,0.515547717172804,0.99219337617962,0.0661377163339198,0.406824615599689,0.579401090619585,0.688888826910907,0.439274736246059,0.0829222862764933,0.165610528226263,0.298967660804867,0.271971950064279,0.561779166366541,0.784975789728064,0.0521225856098706,0.186323251639898
"Asparagine",0.441907568678226,0.71250328553258,0.926289970433983,0.446360663427204,0.765698333937348,0.0257337623652145,0.805241094739783,0.478238483306504,0.444391150473393,0.678087243647811,0.105231960005751,0.182798762599587,0.811002023668554,0.619189632577346,0.254266164957083,0.833673559303414,0.991151167707752,0.0982753268343834
"Aspartic acid",0.337791950379474,0.225062288551353,0.0828879998051779,0.789618127444007,0.0437198673482713,0.151225968731482,0.28602870152205,0.733519656795875,0.666296351328607,0.245585879876809,0.0770855874919232,0.822730656401278,0.298210229811601,0.0182879467349544,0.889806141397198,0.799839765487453,0.48508398336822,0.464421580124712
"Asp-Phe",0.512231358661457,0.398478344465065,0.158075526180838,0.417356327514958,0.294329334380303,0.369399306184204,0.900221740313614,0.821322918617192,0.761025228455739,0.390219551010825,0.086920424471542,0.636915900310451,0.133597791631565,0.0981544706928814,0.989144504380921,0.87328385492327,0.544879204904956,0.533691804651376
"Benzoic acid",0.512231358661457,0.666425843427298,0.92580367118375,0.101889592443312,0.759638210280472,0.871176836520808,0.465895024180934,0.30515568703625,0.949958493664865,0.263437021338644,0.305994262487872,0.915714052005003,0.942832047439507,0.413935805397111,0.663772684622338,0.200009379866684,0.876595831189812,0.364983871629478
"Benzylsuccinic acid",0.942716222948233,0.122604485040168,0.717572533545846,0.516344994226425,0.652201744628466,0.216969143838672,0.309525405048819,0.896785870970734,0.122427471414153,0.502528515001172,0.639854175030405,0.0601925303241251,0.353351924879202,0.694170318968427,0.814133018909384,0.924507089576748,0.683314264913286,0.304254993457417
"beta-Hydroxyisovaleric acid",0.799688766512858,0.229916697419394,0.444839289441226,0.705158206675201,0.0259125079025095,0.0384018717212105,0.221205788625202,0.53716270630809,0.327818423203746,0.902372753016303,0.0129387919046291,0.0508919852536893,0.50507611873719,0.553927019345197,0.305812689319748,0.31703064053471,0.95502162614207,0.0362314760852438
"beta-Hydroxymyristic acid",0.075557880211085,0.343994041111426,0.926293690600617,0.792449331824018,0.968780668926329,0.460786985964222,0.147632015838401,0.0359661880428033,0.824648123633518,0.293512605290841,0.818080426269087,0.638681608256641,0.801129630012139,0.12163164536493,0.34231981990842,0.981562245947496,0.555531656904997,0.476427767989975
"Butyrylglycine",0.991669993228344,0.577069381236929,0.179286511174215,0.106570569691387,0.447216091136786,0.607933155201397,0.072490736412929,0.843300419362798,0.279967047278535,0.108716376332643,0.0602173023503967,0.219304108719328,0.487761588371282,0.276898335666796,0.565143061508635,0.939206730207532,0.495953545844161,0.89904783062737
"Carboxyibuprofen",0.715000432133332,0.336398085564571,0.50924729621114,0.605016017389481,0.416360415521613,0.482082654910132,0.485369793751055,0.296366057974775,0.0632175906448877,0.797112967819769,0.679850985097728,0.519847095339404,0.988556810172236,0.997687940135611,0.640035376084827,0.414899090549714,0.385069327415329,0.899807555829439
"Carnosine",0.871663012198471,0.373304086546174,0.375616014376592,0.747488310392266,0.143761811683234,0.771214024799243,0.263987707456155,0.94780171652039,0.894261612262143,0.475307127457186,0.0212407667189864,0.0401065506683025,0.596064449098487,0.383632814074519,0.671904185972104,0.24029752316795,0.90616087941214,0.867016932195407
"Cellobiose B",0.895426850070069,0.822840625717723,0.953281119161027,0.592215111758452,0.719844569450131,0.513428491540255,0.75636275359284,0.260028315358041,0.672594087335266,0.285511469193282,0.0245847123918002,0.257047243141181,0.688852235520844,0.586051627293131,0.568516211021479,0.28290019552488,0.979776800262895,0.991779887138524
"Cerivastatin",0.846286540763292,0.544609789327376,0.880830308859794,0.512654748524912,0.938078012409312,0.443913509158034,0.504407117776271,0.579726144859377,0.763786379805858,0.503603879482701,0.316918045902824,0.995580697014524,0.229171393501453,0.425474392590131,0.334246863386766,0.697744246180929,0.327854978928822,0.538077783534817
"Chenodeoxycholic acid 3-sulfate",0.299521642312423,0.0153088112812005,0.018263993646467,0.86516535470892,0.10618830125115,0.103031501513954,0.0503819572085114,0.0770676339286078,0.338746039459983,0.151212769831646,0.336999198554639,0.141114256850582,0.818700490657702,0.77142149137581,0.355601627745567,0.911180207254447,0.0576114510037922,0.689521727056627
"Cholesterol 3-sulfate",0.269515283955464,0.68436850170388,0.67187910127189,0.276169277452806,0.898774150362662,0.247737431750109,0.515213486385367,0.453297829926269,0.329060721704105,0.234478940314147,0.775546977744414,0.999018176624396,0.539550894517812,0.329351862045978,0.297527976147443,0.44014492649565,0.938875979402054,0.625381556046623
"Cholic acid",0.896879729347612,0.516409064474189,0.936341527424155,0.978040635905582,0.90748988913649,0.38550359687642,0.76334968748751,0.68532953129039,0.318569552703476,0.158927571243183,0.136522740820686,0.972022110431126,0.402329872575287,0.966099528809417,0.436467711631221,0.307586718988944,0.609963091180052,0.279065431395772
"Citraconic acid",0.376607238948779,0.249012057923984,0.680477833107824,0.923979465884865,0.328337717010883,0.877447338693226,0.913309788821359,0.790971306326406,0.670792462627409,0.822344471710811,0.392266459285843,0.494819840401222,0.966951548377894,0.187437685967647,0.544272724086678,0.555745718924932,0.120998774338582,0.970208225942381
"Citrulline",0.598830267100635,0.490450769911754,0.366230161239578,0.887142626603064,0.269142379016249,0.0915176108293891,0.811892444105393,0.387913939379855,0.837135650937933,0.569260285625011,0.47122781973511,0.307147037851137,0.519564598869728,0.171211579084939,0.991118144001715,0.975417959648441,0.822929649838463,0.368460315387638
"Coniferylaldehyde",0.963747636233656,0.828544017104088,0.306112407915398,0.670353018479787,0.59097751548887,0.589939024864801,0.285696505121511,0.440305150948335,0.682957751614661,0.586940537436102,0.798612541496303,0.315203811609565,0.0759309968057504,0.426493337555707,0.293681257503041,0.530990321859482,0.656634027574526,0.922274858700567
"Cordycepin",0.804404607195011,0.0803484854317218,0.0628182968892326,0.294707192139781,0.0194394056767089,0.0638853562665656,0.341018991441322,0.230558961029469,0.822695333393676,0.160379577244183,0.456797603614328,0.839028224774534,0.144650158104125,0.817085340486025,1,0.157426955620879,0.646283093741459,0.294043056178413
"Cortodoxone",0.183228075003305,0.827607084687159,0.701001090008336,0.839038985777805,0.53899732790026,0.813233781594702,0.280968577497891,0.53716270630809,0.374372453017362,0.212835609151454,0.825699760412171,0.463168812526189,0.406910784610659,0.0490561554230391,0.107921927999652,0.390972788713397,0.690330124466158,0.20710919145813
"Creatinine",0.222755696026943,0.162027893466345,0.715466339642476,0.325111601804384,0.661935973740772,0.273628772743177,0.341384588934475,0.460365217338543,0.159210783830689,0.21559107095508,0.993168488197926,0.141730142210944,0.067991269398139,0.738504590563086,0.785405946893544,0.668844296237844,0.317331279430667,0.154124403140955
"Cyclohexanesulfamic acid",0.97476729680849,0.413876109521307,0.397573260498064,0.339756368437917,0.274588178244641,0.739517872471409,0.313982196460588,0.62305492281682,0.659557541092463,0.996574665809104,0.0362345955578223,0.014543627018925,0.435316255202221,0.643341925235195,0.253473048687756,0.553645708698524,0.324609007373133,0.688914742023424
"Cysteic Acid",0.00401193430798119,0.741972796148693,0.582323385247814,0.741922334285852,0.281272898367017,0.496075932122566,0.154533853325082,0.313183495755061,0.620241309788484,0.396430380479615,0.469707402598769,0.922552919080591,0.531090823956147,0.147952596575762,0.533567399151608,0.766648900869728,0.28353182498328,0.192169821733915
"Cytidine",0.248505035538568,0.884266649981519,0.441869260369448,0.368551958909296,0.456141354871266,0.9492632995412,0.400885261719006,0.62786279251264,0.309535023662856,0.702588138271683,0.13994643638447,0.665398500763223,0.734091428248245,0.003907283273062,0.365853228288579,0.522914823733724,0.0597462143007419,0.647536429345216
"Cytidine-5-monophosphate",0.836893972500935,0.115467525615401,0.679236538935174,0.61093036158298,0.637539589802248,0.952413776768462,0.66763853460404,0.200555715188109,0.362870330789624,0.660950765426994,0.142046258978671,0.942100685211136,0.143216662420152,0.380078960152728,0.668174744821033,0.381580282429772,0.207221946345695,0.22128795879512
"Daidzein",0.707672312529954,0.149807893090927,0.202226297802774,0.39354524690019,0.340826798316558,0.85193322640559,0.862569528177628,0.993165720227131,0.394870915944478,0.700763849544737,0.382039382435308,0.828486058846365,0.442494819562171,0.109115972722329,0.451769584873432,0.710723497335451,0.284698716729852,0.892932961443527
"Dehydrocholic acid",0.443038816749241,0.957082774467585,0.557040594217255,0.84670156878093,0.196970167241285,0.620900226612735,0.270478572703869,0.996582830065087,0.691618367293552,0.0933674453084001,0.35295774628886,0.880647606576939,0.0626565024046966,0.179952038488982,0.68098252179608,0.47072637959288,0.658277168287825,0.0342082735615843
"Dehydroepiandrosterone sulfate",0.430184181510786,0.156388558923808,0.296846495339667,0.89439170286876,0.202492416126008,0.497619038902855,0.0979263948420626,0.181243902720278,0.982818490548168,0.227080665808339,0.284335476705565,0.95828861827829,0.841440297921034,0.499452958070402,0.570186638183079,0.193625238608544,0.0980760685207058,0.762009111023982
"Dihydrocapsaicin",0.428005492919274,0.432168003680568,0.176481519671249,0.69786631797623,0.10974124659072,0.270231915976761,0.0546597982961115,0.728432445137503,0.557935384588281,0.44737340771754,0.908459550013746,0.859316739873623,0.57400439835487,0.000678958913920003,0.324959087172214,0.493743471098024,0.0757648844941476,0.0965545421157519
"Dihydroorotic acid",0.872630937132107,0.279598124182917,0.270507451979064,0.401857565760635,0.121983159754991,0.449207047739565,0.137706763874865,0.94487906038854,0.310133852532686,0.668218091316305,0.962930765338182,0.635152166952216,0.361825710170275,3.82924804545048e-05,0.802619687975154,0.408028270863312,0.0338162507292201,0.16097022973768
"Dodecanedioic acid",0.751158245859063,0.557054430330288,0.732876011578294,0.0882995255414194,0.260539742966259,0.580244000981224,0.337338825209486,0.855295085550375,0.0776094757860397,0.259693445836704,0.979509459012543,0.806474214092641,0.30892617356902,0.787211643731257,0.295187590945588,0.975417959648441,0.464503715491901,0.783740779746533
"E-4031",0.409760950170205,0.0661847722125404,0.208844346018731,0.429560445634638,0.380012954527171,0.967301487059957,0.624100966691391,0.59125161181519,0.109234308554945,0.440745366356558,0.286902533145996,0.0549652023961125,0.916232869706977,0.365677584061235,0.627219186253511,0.265916698259681,0.842726962801458,0.944043585542422
"Enterolactone",0.753961491311817,0.820935785656165,0.91258392815961,0.462053131662549,0.849608768003383,0.275468530219716,0.0929256762814101,0.719249532253225,0.0386940459041036,0.812804798104149,0.447216091136786,0.283346650579152,0.133165964683998,0.773846945895403,0.0544920070563037,0.717062608830978,0.881096102017525,0.801633452624383
"Epicatechin",0.436757153244547,0.734098282078532,0.362557023200308,0.257238751971019,0.632823589983893,0.769328209553495,0.960489856863703,0.405357664848608,0.852551402343658,0.180510491725684,0.770846938772531,0.261825611608467,0.883421969029221,0.759797438454538,0.879053730156362,0.348350151707364,0.661947987699094,0.0362842414767139
"Epitestosterone sulfate",0.37449154083614,0.328856103692243,0.399949489654118,0.902609257097414,0.638907703692182,0.0169847734035651,0.945379934858519,0.112242238104339,0.644809862239182,0.388064886932954,0.944408887342231,0.527459672243485,0.980926235623381,0.278844770284792,0.775874169184755,0.565595542791797,0.469514063096212,0.610262059830573
"Ethyl sulfate",0.399226118821985,0.817129151872976,0.251711525039571,0.659234222278716,0.61631143357223,0.655583119604857,0.597811282998874,0.105622995179243,0.233417485333607,0.740335019759758,0.0584428571201558,0.493250625747691,0.87965389362669,0.332617798260091,0.82183017648152,0.276233010915504,0.62591273502559,0.78274985842092
"Ethyl-beta-glucuronide",0.606557735207752,0.671326680480234,0.164585745073615,0.623595631991902,0.959029801935432,0.923952592580904,0.653497341600307,0.150297437699481,0.507045817968082,0.0393620701791941,0.199817147454309,0.943097677401876,0.812239372190757,0.318372502824202,0.741480696522572,0.258490630448168,0.122100952783062,0.766438035474215
"Ethylmalonic acid",0.448229356279684,0.158281041508492,0.499335224052188,0.712461486183591,0.110046506578086,0.0495998564060756,0.885710059681462,0.525833425112594,0.0880446843385969,0.719999569440485,0.573711103308781,0.175586942000671,0.443453684367506,0.000483022386607024,0.935918194081245,0.794480427145258,0.341409406453415,0.323523574385073
"Ezetimibe",0.982850953501242,0.103048947571037,0.378323612188659,0.0353782485158938,0.415318503992971,0.970716192611003,0.939550235558069,0.892913096112967,0.355822016978697,0.201876498028245,0.561197347636843,0.970551704985091,0.396023852379118,0.758581397368904,0.357245769572163,0.152616517394189,0.925775064567201,0.710937492215676
"FAHFA 36:2",0.691703166926558,0.588892699046118,0.663321340214182,0.381941988692472,0.386111250778535,0.692804321418172,0.361054976595396,0.0638476120688738,0.686163164577745,0.570937139989924,0.671790009439423,0.593435830307788,0.305071383759955,0.00229898327306266,0.724228018960761,0.926343293194809,0.332633710714467,0.425592566221158
"Ferulic acid",0.0775579011117995,0.6875114350428,0.555145146618251,0.390429831779313,0.627148221529378,0.637032398099741,0.271545827197378,0.151933350630673,0.986254425721338,0.44256417513638,0.198709789801568,0.728354402860759,0.101148152954042,0.864982960175656,0.522538284979744,0.616757256964145,0.833549781916737,0.42481137621952
"Flavin adenine dinucleotide",0.535946070296962,0.663685790880651,0.565962111899572,0.689213818502219,0.936134878773443,0.949253039126781,0.952199045153756,0.350840398325705,0.972508589756463,0.147994672027699,0.546678502496639,0.922048507619841,0.584921582718636,0.034560346279416,0.82950980650651,0.776048820067645,0.737919543291406,0.912809205763017
"Galactonic acid",0.968647168673908,0.115006549886113,0.148271628141352,0.587968755234084,0.0141458659165845,0.390994354810424,0.0167154762535824,0.812283355967425,0.501912837244097,0.0649966052205539,0.0410127764770327,0.918644291312415,0.58941352899123,0.0100612145446739,0.57613934229681,0.439221641665741,0.0886570461938025,0.344875300917811
"gamma-Aminobutyric acid",0.838391727154034,0.204990071911322,0.288479495481426,0.695158702058218,0.0570534909603064,0.391337500050589,0.0561005877185481,0.382134213619925,0.159064352268457,0.314742644257396,0.233851268956126,0.551311229455336,0.554509900480553,0.000102435216040586,0.614056383049864,0.526458613367141,0.0608639561415223,0.250654827756107
"gamma-Glutamylleucine",0.978442122464259,0.530075554581258,0.0912259410170932,0.811389478857228,0.280155658543665,0.154525337781307,0.853439790420037,0.882275844706461,0.723739106365999,0.616171962140325,0.183261446537644,0.809337384807271,0.553434984534655,0.00528815565996643,0.870283123543363,0.525444903226495,0.532645566499955,0.316170733817235
"gamma-Glutamylmethionine",0.186603927060726,0.618909249498255,0.928254034588,0.433187343820028,0.950262937824417,0.431230592609562,0.326772045723048,0.256062529616272,0.439238662384317,0.647729304357305,0.667318744951104,0.611539133611676,0.983472374660366,0.00846374570336916,0.51729953266445,0.912887138652299,0.893114462071079,0.218085455797127
"gamma-Glutamyltyrosine",0.863436380247783,0.504121609946106,0.557020541475283,0.745155133482535,0.793896545184832,0.779183754937309,0.139819281653475,0.259738127859901,0.10469583717526,0.751023378667059,0.594399548666083,0.319179369399051,0.717297964879674,0.565253674286399,0.273520358715175,0.345333988385004,0.177927998562621,0.702282660475002
"Gentisinic acid",0.273908675147448,0.629345978901002,0.727298963799019,0.786789583674906,0.876544200146748,0.902114770706768,0.339540181271317,0.828475581386908,0.981346980766071,0.429781766329119,0.176260927173219,0.0157689581372844,0.975846121670261,0.908230811258286,0.154610104723508,0.371399522134734,0.927789420309846,0.750737166286065
"Ginkgolic acid I",0.291349306227524,0.0614709000619822,0.0649001280227575,0.985847408033324,0.126362495159786,0.268871208938049,0.943440877092835,0.612440409338312,0.591705218430868,0.96673447283409,0.117982686152863,0.358740617647221,0.823395400780604,0.512962870215386,0.101888622887709,0.581496716198359,0.158606254614969,0.163466042345952
"Ginkgolic acid II",0.274461129029748,0.81617813567847,0.86336559920602,0.798119585110987,0.84577382388773,0.196518674326887,0.200261298061184,0.160329961222605,0.766666682147428,0.466915086893605,0.747537760124441,0.637798507974541,0.823404197100247,0.235682915778787,0.589804524742476,0.216104925247522,0.483883940285994,0.280998862214301
"Glucose",0.463997883753769,0.452410875822083,0.782698312002571,0.562779072002627,0.317948866627515,0.875517149860256,0.136522740820686,0.576455252587678,0.643990497038035,0.308750725603532,0.00127579748373785,0.771376983623334,0.180056406945206,0.146077828561378,0.350058915683165,0.020562718123311,0.712002822231578,0.872088579849452
"Glucuronic acid A",0.387820328286166,0.125429812506574,0.494995907314831,0.475714680122997,0.239838478882203,0.669842514244165,0.0926737625168914,0.51502087696862,0.959761600219904,0.174597211747546,0.00279148954055808,0.803613528043622,0.825887930600032,0.107474426268301,0.287089606918768,0.928792148342864,0.141143712597932,0.691310040407645
"Glucuronic acid B",0.919281009673759,0.310741360157704,0.924823713487413,0.154839067945128,0.460639734862678,0.627426692187623,0.0370770027805039,0.554374076850362,0.708993523421581,0.362651423395502,0.0111358869052878,0.682535033402675,0.855816468920331,0.200008820309423,0.161442446009143,0.628541429438362,0.604412977392787,0.997431175414393
"Glutamic acid",0.852826980255889,0.0836172587803961,0.0186582381848035,0.990239828347029,0.0363640226324775,0.256852445590251,0.44092879537189,0.377412684737546,0.149418807426359,0.141893792828567,0.0427563977529406,0.824648123633518,0.898548138132079,0.0133680396948406,0.845017750445146,0.43645819555145,0.193786594227205,0.269101119166123
"Glutamine",0.582197309566384,0.53736983635031,0.192685342305451,0.986336073360752,0.39295387435592,0.0654631686624758,0.582104200481764,0.823228928193089,0.991163760671775,0.43854043561348,0.332054182280593,0.990182001439831,0.551288094104308,0.715753259637434,0.207064242226181,0.766648900869728,0.495953545844161,0.387931518146447
"Glutaric acid",0.285096375711533,0.866907042156366,0.30215794282635,0.599037187120373,0.226027509147943,0.0950600077949262,0.303026033221509,0.522618147049089,0.722814557093745,0.558416079544411,0.130572298765564,0.845804159910466,0.966951548377894,0.00452540490468989,0.694683153631956,0.726316487061625,0.734857885660957,0.52943314327895
"Glu-Thr",0.68284703299577,0.478462794388837,0.243136822247877,0.944406078183093,0.186389042573711,0.151204680972003,0.747513040139615,0.973642161634611,0.853517254198984,0.369240519756422,0.130389176896408,0.690238217661151,0.622405784166206,0.0288341156788992,0.56596573642531,0.473582260071307,0.807159059455371,0.212402690689659
"Glu-Val-Phe",0.904666820012991,0.573711103308781,0.0693032185884994,0.622309399206584,0.114414417924284,0.0204539085042801,0.995120567688987,0.909873390846883,0.894261612262143,0.918908847031378,0.190457239725772,0.608072842777979,0.475727188848728,0.10095366989936,0.828578731560901,0.531541486832326,0.996966215561516,0.104974462121489
"Glyceraldehyde",0.507853717664095,0.21138313129868,0.801258291725364,0.577833003444092,0.167879786796971,0.846655534765072,0.1110354838081,0.252658269580982,0.801707801855094,0.178675759876714,0.00127579748373785,0.936246653026993,0.0770924354539118,0.124424562565166,0.346821452735995,0.0182795496449237,0.693612986907866,0.980992390710117
"Glyceric acid",0.933921389819495,0.130572298765564,0.303933415178021,0.815190613023399,0.0414099342564358,0.30959927359424,0.109598151053386,0.200941698027045,0.806474214092641,0.649501088056039,0.0813181349456036,0.204425288912413,0.0826425231399823,0.648931358994408,0.638719904451388,0.410689367995855,0.926782186191717,0.208790864110485
"Glycocholic acid",0.155525435293572,0.0290436714831792,0.568775306196035,0.235241798258993,0.0208602812053602,0.303683553780885,0.443134136438022,0.497640937101944,0.78460838687555,0.73847889700607,0.618042801459084,0.59257966811783,0.870858372275253,0.0103436962982575,0.0680775304982051,0.158695942766087,0.0109484097947163,0.976883642040074
"Glycodeoxycholic acid",0.651531885196651,0.0821848508375216,0.790195127993164,0.610875972047,0.253702497435842,0.386647381585598,0.921036696738231,0.137740881033051,0.362136504577893,0.0708924473997565,0.209306888613983,0.442329182457645,0.626215080772575,0.12689803871373,0.468640207548391,0.2418043742033,0.206797716452403,0.546362356090817
"Gly-Tyr",0.17791536120398,0.941983515968629,0.291619565553633,0.470734384923298,0.901190376449518,0.563055779305589,0.953667765140766,0.509833086032905,0.306527039397034,0.395367133784241,0.406473854977,0.358085300969614,0.909907345535839,0.626739527987172,0.544666038443736,0.806990008631318,0.861118046448019,0.358065560917091
"Gly-Tyr-Ala",0.72561258003573,0.367326644639205,0.191814222418901,0.828526915853776,0.274062568858179,0.0817269935233644,0.443870590977519,0.619598338357439,0.785555823312645,0.808996292416889,0.261604978404987,0.497178449853929,0.474731421182105,0.567906975003799,0.460845805051824,0.903115649927051,0.793928152835121,0.299938050429754
"Guanine",0.88765630930311,0.375309323710941,0.377984533761678,0.732674530362676,0.440585146987597,0.270529255604774,0.516010385287403,0.709635374773834,0.981346980766071,0.731994030486339,0.124168165768477,0.175994742711405,0.686498929938214,0.11214920534897,0.141932110884906,0.927567638541667,0.283823256336543,0.30487491230256
"Guanosine",0.589422133347883,0.200062424437276,0.008977361747178,0.430284468779788,0.280155658543665,0.279072244032424,0.765698333937348,0.894365104646407,0.855456826519082,0.43854043561348,0.0459881556652793,0.0239112933554129,0.370420444965541,0.299324557261483,0.880035892554864,0.440606968888499,0.784644558041852,0.382562524151473
"Guanosine-3,5-cyclic monophosphate",0.908556501790261,0.66239733800963,0.0352906433317597,0.932726409264779,0.761026373774255,0.598907169516055,0.354847521313796,0.913751490163764,0.481154046108701,0.667306327169696,0.0548391528334271,0.481154046108701,0.468757261522545,0.27022239558013,0.948712907606387,0.020391903602015,0.871593574246278,0.150299525027298
"Halometasone",0.112873182509757,0.764295879347484,0.754600665538332,0.50403473864888,0.519603999824972,0.630464649148162,0.305354467060611,0.271597142392169,0.882098778289715,0.274580171444031,0.686608589744517,0.789812640959769,0.47969883149674,0.741197731155669,0.516068088028986,0.335592897151017,0.608178802347231,0.0703784200271411
"Histamine-trifluoromethyltoluide",0.934409798409001,0.449438434302132,0.857547875640289,0.0738062339060772,0.828561113239332,0.0510787935699204,0.479230140803133,0.624377489880954,0.0984674626506901,0.445913822572182,0.406848586431915,0.607207583975574,0.942832047439507,0.607162767318196,0.663772684622338,0.817169145894883,0.810118311201335,0.568786067166194
"Histidine",0.938806519894888,0.428931370964948,0.641890528085192,0.913296672827989,0.283516063973443,0.136170097539444,0.764763282094454,0.387572548601437,0.587454141762487,0.356760421046524,0.02855011674581,0.637798507974541,0.360121260952774,0.665761512542826,0.27188193304689,0.209389404128577,0.47354856937504,0.300552346880328
"Homogentisic acid",0.973544167368081,0.450180547437121,0.460230780653978,0.709719751519592,0.322201342443052,0.430867943164844,0.709305365715491,0.452552555562694,0.78460838687555,0.733845000040254,0.29317878066418,0.0685655803952545,0.459927434013942,0.810617954997969,0.591522689939937,0.611062698492012,0.318321150289273,0.511729693650842
"Homoserine",0.195674540368259,0.842899908098801,0.567092006866148,0.571119958606184,0.52684920868573,0.288926692818684,0.139069206756999,0.493733154151345,0.147614050509931,0.59635615864205,0.897805921184167,0.375719045354924,0.944100428743193,0.912315984873781,0.279136802877199,0.556266250643919,0.346676219542888,0.274283035041221
"Homovanillic acid",0.869727716386839,0.843857659057309,0.277717725813496,0.972675988705886,0.939553289215493,0.845217298203997,0.931767480691323,0.893397060953235,0.977420947176288,0.579355041101127,0.778364011498109,0.75727099598385,0.251611685945597,0.307986552040721,0.310009496109305,0.435539186178295,0.145489655484907,0.959429281825538
"Hypoxanthine",0.500336932258531,0.729959991138684,0.366895888346433,0.824711533048645,0.803839011355146,0.587854862360363,0.158071586350779,0.511838567593881,0.753522246213272,0.668218091316305,0.0112699854865141,0.417436906114309,0.998728557532886,0.722513554889363,0.168888708060913,0.988322158906221,0.825892678775229,0.396612878633341
"Ile-Ile",0.723765704987853,0.534933046663233,0.0263010972985382,0.336950755740725,0.678068502614356,0.501171390225892,0.450157438506429,0.330564417942618,0.669892329548824,0.961847760648454,0.0546855803356521,0.308339564733902,0.455048432002947,0.857901311750398,0.538495615577251,0.650115900605163,0.990393216315432,0.835697317629225
"Indolelactic acid",0.174093066883775,0.459461681300553,0.567453675501823,0.999022226305967,0.6703434337899,0.653010858312928,0.297048550110159,0.517665975807722,0.0128977867406199,0.57235223831567,0.0718734132722618,0.934172759604713,0.515693762929915,0.825340017846293,0.863714510739281,0.947698418605049,0.854895152970551,0.305713131125248
"Indoxyl sulfate",0.970113133550469,0.233555767398122,0.0372967214598199,0.937588237135369,0.37895335103221,0.864419074275807,0.934435511483549,0.63088429306792,0.366968429229313,0.678973170904407,0.610231511376949,0.979872625632113,0.832087774482603,0.429725464873015,0.652061114876875,0.956069790145722,0.0629282751569118,0.958142277630206
"Inosine",0.941249924334103,0.0235636061132261,2.54182882732934e-05,0.208990007259546,0.112651821691641,0.690540754644947,0.563254311403745,0.529866110407643,0.893288145419567,0.55096541882455,0.00377773585625274,0.145114296664267,0.70066172837688,0.203774170598982,0.539319107723023,0.216104925247522,0.639508150956753,0.64335877134835
"Isoleucine",0.673612729306694,0.937607151304987,0.847384867155195,0.516344994226425,0.464406475879418,0.15305253859389,0.0611066939263312,0.360179688230742,0.548003188874423,0.539469571800703,0.986338839358597,0.811247528141895,0.217425653986343,0.173103591716017,0.0444325843062463,0.87328385492327,0.870102223072151,0.0654047653784384
