"","Acidaminococcales","Bacteroidales","Bifidobacteriales","Burkholderiales","Clostridiales","Coriobacteriales","Desulfovibrionales","Eggerthellales","Enterobacterales","Erysipelotrichales","Firmicutes unclassified","Lactobacillales","Methanobacteriales","Pasteurellales","Proteobacteria unclassified","Synergistales","Veillonellales","Verrucomicrobiales"
"Acetylenedicarboxylic acid",0.148202204384952,-0.0340080971659919,0.0727762469002724,-0.202065199525427,0.259311740890688,0.245164588388349,0.141808796173311,0.033620257474156,-0.0898183771697876,0.0724728870909962,-0.152834008097166,-0.0215889976870691,0.112093120931668,0.344239599818196,-0.140848231523687,-0.25666150966159,-0.012901277757934,-0.384312073357404
"Aconitic acid",0.0932155689611997,0.417430032418798,-0.346904057145885,-0.0120475830293254,-0.442734956789482,-0.207909282817724,-0.226946047170766,-0.107752302444256,0.101330848485717,0.125260600702618,-0.321777418297614,-0.255313002164515,-0.198348925074167,-0.359711284778429,-0.00818926511696287,-0.0704484158091087,-0.401008789347126,0.184438630610095
"Adenine",0.187743121741431,-0.0983805668016194,-0.024803124820149,0.0694472579531277,0.175101214574899,-0.176000022560491,-0.0426134926402313,0.0641012740395806,0.0105908290540339,-0.14047965789067,-0.267611336032389,0.0431779953741382,-0.029012337182314,0.374080803517606,0.120580826115482,0.045518211102428,0.106566652049276,0.178620919286469
"Adipic acid",-0.0892465949588396,-0.0251012145748988,-0.145450423328034,0.143348858981966,-0.130566801619433,-0.300658266387859,0.129459993080418,0.173265844994822,-0.083097274116266,0.134998515169503,-0.0836032388663968,0.00285137705300913,0.16537032193919,-0.427475242994051,-0.203288217882298,0.18271035436913,-0.116006611384349,0.167217316444195
"Ala-Ala",0.0844691576432753,-0.11417004048583,0.202507817461628,0.087467100395776,0.0226720647773279,0.180759516841471,-0.230679690563153,-0.121721534590167,0.232387229820244,0.257410702608916,-0.294534412955466,0.314262485199506,-0.0548596921265573,0.314398396118786,0.165414783533633,-0.150707354406358,0.280471680688743,-0.167856770809182
"Ala-Ile",0.0334420612089501,0.156275303643725,-0.277427544284629,-0.0755213621472789,-0.344736842105263,-0.187544327837762,-0.121261197584316,0.0828354536562037,0.24664411508529,0.0466912157729107,-0.224493927125506,-0.0480660703221539,-0.106290653495205,-0.470958139813191,0.00368498280149182,-0.00573758963475983,-0.19813425759949,0.274645649762071
"Ala-Leu",0.0999195932170152,-0.00101214574898785,-0.270486752153888,0.0459607217357434,-0.178542510121457,-0.213063318450675,0.0221671137487189,0.112303811863973,0.251939529612307,-0.0107592801563664,-0.243117408906883,-0.0156825737915502,-0.0292760857021532,-0.306405216556444,0.0311176325459309,0.0553358644774614,-0.0736316828135743,0.268783984749687
"Alanine",-0.0336453564138678,0.0862348178137652,-0.0954358917976925,-0.0186272528620634,-0.189473684210526,-0.138227865819949,-0.314489600078857,0.177924073440037,0.138291787070943,0.232441052434708,-0.177327935222672,0.152548672335988,-0.0996969404992244,-0.403282552852029,0.165414783533633,0.155679932089817,-0.109293751412741,0.2023873065185
"Ala-Val",0.0382194985245145,0.103643724696356,-0.332749740385537,0.0629682134793666,-0.287449392712551,-0.320506370197903,0.0356293335139226,0.083848112013859,0.139106466228945,0.000406010571938354,-0.242712550607287,-0.0232183560030743,-0.101543180138099,-0.343813296908204,0.0161729800732141,0.0112201752857525,-0.084225414956268,0.251412141167531
"Albendazole",-0.376000747161649,0.0762261485732565,0.0232245587596954,0.0232876019131003,-0.101331174929389,0.0301818016633618,-0.338732538686557,-0.0523117468427059,-0.119674171866728,-0.390032374284011,0.0537531007867188,0.0590732082405976,-0.314040294670823,-0.0539355073248007,0.194924241953828,-0.026907005669289,0.0482560079191556,0.0714698768009463
"alpha-Hydroxyhippuric acid",-0.00665926612710064,0.0384693265629571,-0.226182922499752,0.182867557715674,-0.104677062279204,-0.194115272812267,-0.205618833046723,0.00187379731125851,0.310659321857214,0.316244756534968,-0.334379435888019,0.0471591036130787,0.0848123193520602,-0.114378911575023,0.0153572040666925,-0.0383221068578492,-0.152171485013044,0.0627858144619654
"Anacardic acid diene",-0.0550957888516578,-0.291917607540207,0.121010669338369,-0.196709696016633,0.374310441291153,0.334194171114705,-0.0699463508452273,-0.0263810853258729,0.00733248350851419,-0.092169064374374,0.273495622598349,0.0259692124259877,-0.241078347763016,0.0941111302101787,0.048419030004043,-0.134393900928146,0.250853392551308,0.0408738600629711
"Arabinose",0.00620050374998772,0.2417004048583,-0.024803124820149,-0.182020655684728,-0.0202429149797571,0.0291645607004727,-0.14433928861038,-0.153113943677482,-0.156011058757499,0.123021203297321,-0.0728744939271255,-0.0568238712706819,0.114466857610221,0.102952152762965,0.258767681171425,0.000510007967534207,0.0318860848651376,-0.126718539994995
"Arabitol",0.199229300819277,0.181781376518219,-0.209448609592369,0.205304721762308,-0.189473684210526,0.0209620280034647,-0.146667341652483,0.166784831505828,0.270880820035867,0.239546237443629,-0.00121457489878543,-0.10631563011934,0.270078484315359,-0.513801582267344,-0.0153540950062159,-0.108121689117252,-0.487206790126855,-0.117446451702679
"Arachidonyl dopamine",-0.197816245581783,0.342325016886609,-0.15939110938158,-0.163300432153798,-0.274305380178211,0.0207605469934892,-0.154570300637716,-0.210643598763208,0.0695567532821554,0.0717660005646282,-0.0707525685404316,0.0217937704280838,0.0474771363209441,-0.0584064545358753,0.000307097441886108,0.0759950331624051,0.0211885366068845,-0.232666588050759
"Arginine",-0.157147193401328,-0.0809716599190283,0.0355205244337936,-0.10730917409667,0.00161943319838057,-0.297215227971831,-0.136646591601692,0.0915443155320393,-0.0661926815877119,-0.127487319588643,-0.281174089068826,-0.226480805924725,-0.170645292335974,0.180326130926436,0.0958095528387872,0.0451357051267773,0.313301761487388,0.216135575365728
"Asparagine",0.126760975457597,-0.0609342578846064,-0.0153113457619193,0.125537839969442,-0.0492939926740918,-0.356878866366127,0.0407936025913554,0.116967959890147,0.126077980326952,0.0686192593800406,-0.263373652850076,-0.217835864232109,-0.0395642802674535,0.0821207540508977,0.18702234210864,-0.0347460512361667,0.00183564054762613,0.268584425967894
"Aspartic acid",-0.157655431413622,0.198785425101215,-0.281204151767532,-0.0441384904774981,-0.324696356275304,-0.234227878125671,-0.175211296342614,-0.0563038046856348,0.0712844263252282,0.190418958239088,-0.286437246963563,-0.0370679016891187,-0.170909040855813,-0.376105742340066,-0.0229287818759491,-0.0419481553296885,-0.115167503887898,0.120643723527615
"Asp-Phe",-0.108153049016179,0.139068825910931,-0.230475126929615,-0.133630292271325,-0.172267206477733,-0.147746854381909,0.0207500379839606,0.0373670933974806,-0.0503064380066611,0.141494684320516,-0.277732793522267,-0.0780055293787497,-0.244494877890955,-0.268677409022189,-0.002251933934245,-0.0263929123198952,-0.0999586805147241,0.102739001307969
"Benzoic acid",-0.108153049016179,-0.0712550607287449,-0.0154126413491461,-0.265843293564014,0.0506072874493927,-0.0268354464778655,-0.120249000609489,0.168506350713842,-0.0103871592645333,-0.183516778516136,0.168218623481781,0.0175156018970561,0.0118686833927648,-0.134605143829839,0.0718571646290904,0.209740776648443,-0.0256976670788115,0.149099442769553
"Benzylsuccinic acid",0.0118927694876814,0.251417004048583,-0.059813296891388,0.107106703956865,-0.0744939271255061,-0.202227874023764,0.167012500846512,-0.0214683571822924,-0.251532190033305,-0.110637880853201,0.0773279352226721,-0.303671656145472,-0.152710392986907,-0.065011193773715,-0.0388970406824136,0.0156827450016769,-0.0674432650272482,-0.168815952356663
"beta-Hydroxyisovaleric acid",0.0419804598154906,0.196761133603239,-0.125954963078452,0.0625632731997565,-0.356477732793522,-0.332860802161298,-0.200415001015815,-0.101873430780123,0.160899133705515,-0.0203005285969177,-0.394534412955466,-0.314873494568008,-0.109983132772954,-0.0977299421155683,0.168280881268126,-0.164477569529782,-0.00933507089801725,0.33645957171085
"beta-Hydroxymyristic acid",-0.287866010163364,-0.155668016194332,0.0153105708766352,-0.043531080058083,0.00647773279352227,-0.121620268754402,-0.236246773924703,0.336911435591919,0.0366605621101174,0.1725544930738,-0.0380566801619433,-0.0775981897997484,0.0416722661345964,-0.252051595532518,-0.156202326529903,-0.00382505975650655,0.0973364695883147,0.117446451702679
"Butyrylglycine",0.00172800924179986,0.0921052631578947,-0.219553586370948,-0.262401301187328,-0.125303643724696,0.0847595045357488,-0.290804190867897,0.0327088649522662,0.177396386655068,0.260861792470392,-0.303643724696356,0.201225752026644,-0.114466857610221,-0.178514343558972,-0.094990667771789,-0.0126226971964716,-0.112335516087376,0.020995418317085
"Carboxyibuprofen",-0.0603817316935143,-0.158105167468032,0.108914706186452,0.0854467233340393,0.133913659769658,-0.115955250280708,-0.115092620710598,0.171553007838882,0.300326303702894,0.0425317598820074,-0.0682220761033633,-0.106219170824726,0.00237385681604721,-0.000479615046371239,-0.0772861895413371,0.134330146705694,0.14302262209647,-0.0208366092367949
"Carnosine",-0.0267333194466684,0.146558704453441,-0.145858705218078,0.0532496467687248,-0.238461538461538,-0.0481012719886268,-0.183308872141233,-0.0108354444269117,0.0219963372660704,0.117743065862123,-0.367813765182186,-0.330148728780557,-0.0875645085866203,-0.143450929212165,0.0700146732283445,-0.192528007744163,0.0195092492924855,0.0277096891494523
"Cellobiose B",-0.0217525869261864,0.0370445344129555,-0.0096966948885356,-0.0884794510948012,-0.0593117408906883,-0.10784811509029,-0.0513183866237465,0.184810150272093,0.0698587377987237,0.175396567077369,-0.359514170040486,-0.185950517814095,-0.0662008784796437,0.0899499140082221,-0.0941717827047908,-0.176335254774952,0.00419553748225495,0.0017052116399663
"Cerivastatin",0.0320779364897137,-0.100025313251893,0.0248094032976119,-0.108045162408748,0.0128575048410834,0.126209170924257,-0.110154907593939,-0.0914661969057816,0.0497080081671894,0.110361301888858,-0.164515317848508,-0.000916746052263739,-0.197070016525307,0.13133453290527,-0.158801530022773,-0.0642135033257064,0.160887133684955,-0.10164567948472
"Chenodeoxycholic acid 3-sulfate",-0.170452658527751,-0.385700590623675,0.376177463041164,0.028099052724899,0.262678025168372,0.264992696604012,-0.315533859179648,0.286453908678202,0.157348249470261,0.234235228067586,-0.157911075361836,0.240001999191993,-0.0379247612295508,0.0480564563116255,0.152006476153509,-0.0184614470795537,0.306633359944855,-0.0660509293972008
"Cholesterol 3-sulfate",-0.181237675184067,-0.0672064777327935,0.0700203441424781,0.178781133447848,0.0210526315789474,0.189569644553072,-0.107394099029182,0.123645585469712,0.160491794126514,0.19488507453041,0.047165991902834,-0.000203669789500652,-0.10127943161826,-0.16039646988433,0.17114697900262,-0.127246987899785,-0.0126915008838212,0.0806778257159053
"Cholic acid",0.0214487296083022,-0.107090439936733,-0.013218795174457,-0.00455580870856845,-0.0192317425217196,0.142893325891772,0.0498026116003644,0.0669907406643567,0.163962478454276,0.230016629815343,-0.242724834563598,0.00580488277757373,0.137947457199188,0.00703435401344484,0.128264364894431,-0.167673605047924,0.0842821245724341,0.177724019960898
"Citraconic acid",0.145559366721023,0.189068825910931,-0.068081005164771,0.0157926709047929,-0.160728744939271,-0.0255189906129136,0.0180171061519268,-0.0438481068864746,-0.070266077377725,-0.0371499673323594,-0.140890688259109,-0.112629393593861,0.00685746151581966,-0.215602696728238,-0.100108699440528,-0.0972840198071499,-0.252466467994691,0.00618139219487782
"Citrulline",0.0869087001022868,0.113765182186235,-0.148716678448383,0.0234865362173843,-0.181376518218623,-0.273924085745759,0.0393744623207838,-0.142177233414804,0.0340128548466089,0.0939914474037289,-0.118825910931174,-0.167823906548537,-0.106290653495205,-0.22359587629058,0.00184249140074591,-0.00510007967534207,-0.0370256182808999,0.148033685494574
"Coniferylaldehyde",-0.00752268402575463,-0.0358335865789679,0.168178126400809,0.0703654959564735,0.0887741678806635,-0.0890216803854706,-0.175330262916291,0.12720276514693,0.0675233699145507,-0.0897374195928519,-0.0422107502921741,-0.165091074858954,-0.287514988804973,0.131048121609902,-0.172495127141101,-0.103414583010381,0.0734817879623473,-0.0161478571971534
"Cordycepin",-0.0409722786140696,0.283458195727052,-0.300760500873062,0.172134467395707,-0.372747527381073,-0.299604997119064,-0.156618579381231,-0.196495501829271,0.0370754075921396,0.229239377289232,-0.122696904721853,-0.0336123200697969,-0.237949337653369,-0.0382684336024543,0,-0.230825335815997,-0.0758496957355607,-0.172367847173171
"Cortodoxone",-0.217627516864323,0.0360323886639676,-0.0634878339017804,-0.0336100432076362,-0.101417004048583,0.0390886126054946,-0.177033250897303,0.101873430780123,0.146234908861468,0.204020312399023,0.0364372469635627,-0.120979854963387,0.136621733276715,-0.317275940761229,-0.261429057639169,0.141272207006975,-0.0658699384714026,-0.206543759890917
"Creatinine",-0.199757758251457,-0.228363195825287,0.0602787154110334,-0.161790018040927,0.0722745220830031,-0.179714416204798,0.15650149334214,0.121733856454307,-0.229864624279247,-0.20282281034674,0.00141714749182359,-0.239641763814386,0.295296357768044,-0.0552118153671649,0.0450432379478245,0.0707070114417466,0.164376819039255,0.232625071503547
"Cyclohexanesulfamic acid",-0.00523511646837708,0.134622197652037,-0.139333246433465,-0.157023540155326,-0.179361303939406,0.0549901317925105,-0.165502581232918,-0.0812193106769676,-0.072815634841495,0.000710554461035923,-0.336454274432611,-0.388417945853793,0.128583910869224,-0.0765252451765666,-0.187329439550526,-0.0977989772408803,-0.161955943173414,0.066186876399231
"Cysteic Acid",-0.450400526495009,0.0544534412955466,-0.0908427205347019,0.054464467607555,-0.176923076923077,-0.112303811863973,-0.232400425420359,-0.165772173148173,-0.0818752553792621,0.139667636746794,-0.119230769230769,0.0160899133705515,-0.103389419776973,-0.236065236407834,-0.102770075908272,-0.0490882668751674,0.176107685817651,-0.213364606450783
"Cytidine",-0.189267835778314,-0.0240890688259109,-0.126771526858539,-0.148005672197482,0.122874493927126,0.0105316469196151,-0.138367326458898,0.0801012760905344,-0.167009227390535,-0.063134643936414,-0.240688259109312,-0.0714880961147289,-0.0561784347257534,0.451561357408575,0.148832360926919,-0.105444147287697,0.304176467463483,-0.0755621907960065
"Cytidine-5-monophosphate",0.034064016174079,0.256163636800707,-0.0683604023787044,0.0840548898249388,-0.0778615955334954,0.00987691851548574,-0.0709801571832841,-0.209491974256662,-0.149750353897116,-0.0724985743350057,0.23945731266153,0.0120207767073875,-0.238777012440651,-0.144514602138528,0.0708586644966965,-0.144064543885763,-0.206493607657881,-0.200380077255155
"Daidzein",-0.0620050374998772,-0.23502024291498,0.208734116284793,0.140514277024696,0.15668016194332,-0.0308860799084867,-0.0286451743876139,0.00141772170071742,-0.140124815176449,-0.0635406545083524,0.143927125506073,0.0358458829521148,0.126599289522825,0.260577653732349,0.124061087650224,0.0613284580959884,0.175688132069426,0.0222743270470597
"Dehydrocholic acid",0.126449617458766,-0.00890688259109312,-0.096966948885356,0.0319902820891959,0.211133603238866,0.0817215294627829,0.180879599401647,-0.000708860850358711,0.06558167221921,0.272433093770635,-0.152834008097166,-0.0248477143190796,0.300937061136548,0.219226271463167,0.067967460560849,-0.118959358427354,0.0731072406282924,-0.33997657071828
"Dehydroepiandrosterone sulfate",-0.130013863360277,-0.231388228445532,0.171384996895083,-0.0219691219946523,0.208613796511916,0.111904411842954,-0.268853122785707,0.2185933691973,-0.00356440170552773,0.197940171288579,-0.17581861452751,0.00865640414199591,-0.0331021144904361,0.111430562440251,0.0937670855892249,-0.212684086098811,0.268737776172466,-0.0500931270654405
"Dihydrocapsaicin",0.13062377984203,-0.129459993080418,0.220942719344495,-0.0641862826940532,0.260134622530628,0.18097120720666,0.310152849478692,-0.0574206348551629,-0.0967480462928955,-0.125260600702618,0.0190293031267541,0.0293299340340567,0.0928441776942908,0.520648778116334,-0.161840351873979,-0.112908727961929,0.28767109724941,-0.269916689985592
"Dihydroorotic acid",0.0265300242417507,0.17753036437247,-0.180868877289317,0.138084635347035,-0.251821862348178,-0.124759509663133,-0.242016296681219,0.0114430394415049,0.166805557601034,0.0708488448032427,-0.00769230769230769,0.078412868957751,-0.150072907788515,-0.609400009832955,0.0413536958834081,0.136299629323517,-0.340677643559102,0.228924662665475
"Dodecanedioic acid",0.0524501628687485,-0.0969635627530364,-0.0564449712985283,-0.276574210973681,0.184615384615385,-0.0913417838605082,-0.157801508375584,0.030177219058128,-0.285952384458916,-0.18493781551792,0.00425101214574899,-0.0405302881106298,-0.167216561578064,0.0446552298216174,-0.171965864069618,0.00510007967534207,0.12062170261483,-0.0454012599141026
"E-4031",0.135801196884977,0.297165991902834,-0.205774072581976,-0.130188299894639,-0.144534412955466,0.00678481099629052,0.0809757579861878,-0.0887088721306044,-0.260493660771334,-0.127081309016705,-0.174898785425101,-0.309781749830492,-0.0174074023093884,0.148886291314557,0.0802507365658218,-0.182582852377246,-0.0328300807986449,0.0116167542972704
"Enterolactone",0.0518402772539957,0.0374493927125506,0.0181685441069404,-0.121279613743217,0.0313765182186235,-0.179037997633457,0.27278708471597,0.0594430455943662,-0.332389096465064,-0.0391800201920511,0.125303643724696,-0.176174367918064,0.244758626410794,-0.0475327744640605,-0.310357440392311,-0.0599259361852693,0.0247536711453042,-0.0415645337241784
"Epicatechin",0.128184113915019,0.0561769321029178,0.149847037189983,0.185876995309593,0.0789513640365331,0.0485087902921041,0.00819921044640146,0.137070245637501,-0.0307556947162678,0.218952281779212,0.0481805760017818,-0.18412680810269,-0.0242660918973715,-0.0505727421118117,0.0251819902346608,-0.154285218333071,-0.0722717907036803,-0.336370019188362
"Epitestosterone sulfate",-0.146198850240774,-0.160558820865394,0.138639769241554,0.0202511138112596,0.0775460635453292,-0.380127638332606,-0.0113389016746592,0.258381456271377,-0.0761879254915397,0.142132474847176,0.0115407979688871,-0.104300047731734,0.00395702889667466,-0.177804309885498,0.0470954258045236,0.0948806905232605,0.119282301592438,0.0842118733870164
"Ethyl sulfate",0.138850624958741,0.0382591093117409,-0.18801381036508,-0.0728892503298134,-0.0827935222672065,-0.073721528437306,-0.0871501595326347,-0.263088641318847,0.195319328131125,0.0548114272116778,-0.305668016194332,-0.113036733172862,0.0250561093847257,0.159330712609351,0.0372592705484172,-0.178757792620739,0.0805543196592949,0.0456144113690984
"Ethyl-beta-glucuronide",0.0850833492044974,0.0701452503555352,-0.227016219830057,0.0810933950125183,-0.00850245458854972,0.0157982699072406,0.0741977932989169,-0.234746087467844,0.109478052384066,0.331321394403036,-0.209828432881709,0.0118134456526062,0.0393005183990038,-0.164028345858964,-0.0545609788417651,-0.185397278889492,-0.251744989388727,-0.049133896972698
"Ethylmalonic acid",-0.125026551024342,0.230364372469636,-0.111460955981904,0.0609435120813162,-0.259919028340081,-0.316557002603047,0.0237866289084427,0.104708874181558,-0.276787243931386,-0.0592775435029997,0.092914979757085,-0.221389061187209,-0.126335541002985,-0.532558910306974,0.0133068823387204,-0.0430956732566405,-0.156493548088109,0.162314832979292
"Ezetimibe",0.00355766608605853,-0.26497975708502,0.14504214143799,0.337922663334607,0.134210526315789,-0.00607595014593181,0.0125512424878591,0.0222784838684166,-0.151937662967486,-0.208892439262283,0.0959514170040486,-0.00611009368501956,-0.139786715514785,0.0508366220164952,0.151493737394664,-0.233456147138783,0.0154186002472869,-0.0612810433112887
"FAHFA 36:2",-0.0655627035859357,0.0892712550607287,0.0719596831201852,0.143956269401381,-0.142712550607287,-0.065316464068767,0.150311250761861,0.299645608030204,-0.0668036909562139,0.0935854368317905,0.0700404858299595,-0.0881890188537823,0.16853530417726,-0.47404883591063,0.0583455610236204,0.0153002390260262,-0.159325535888632,0.131301296277405
"Ferulic acid",0.286000003568523,-0.0665013412461568,0.097431196865013,0.141432550352669,0.0802672201038087,-0.0779786399267644,-0.180483854641158,0.233834648819349,0.00285152136442218,0.126580201844542,0.210334531369123,0.0574377874833611,0.266399487134187,-0.0281374160537793,0.105539154194859,0.0826892265198317,0.0347722766593179,-0.131521103827135
"Flavin adenine dinucleotide",-0.102176526072307,-0.0718768996307882,0.0947916242568359,0.0661198865937627,-0.0132617941572299,-0.0105337794795073,-0.00992153896532684,0.153499450011474,-0.00570390886032918,0.236041431442632,-0.0995140737141758,-0.0161950269427203,0.0902202588441822,-0.339352530288059,0.0356287134347265,0.047057761832101,0.0553398540809243,0.0181215423744212
"Galactonic acid",-0.00650544655736416,0.256477732793522,-0.235884861972692,-0.0894918017938264,-0.389878542510121,-0.141265840892915,-0.380990941325014,0.0392911442770257,0.110796365488355,0.29841777037469,-0.328744939271255,-0.0169045925285541,-0.0891469997056556,-0.407332430496949,-0.0923292913040449,-0.127501991883552,-0.276276143206488,0.155387410691929
"gamma-Aminobutyric acid",0.0337470040163266,0.20748987854251,-0.174336367048619,0.0647904447376119,-0.307287449392713,-0.141164575057149,-0.308416418229893,0.143898752622818,0.229943192346236,0.16524630277891,-0.195141700404858,0.0983725083288149,0.0975869523405106,-0.581796896411,0.0833215555670649,0.104551633344512,-0.302917806218807,0.188425886216276
"gamma-Glutamylleucine",0.00447249450818786,0.103643724696356,-0.27416128916428,-0.0394816772619822,-0.177327935222672,-0.232405093081892,0.0305683486397859,0.0245063322552583,0.0584532295866871,0.0828261566754242,-0.217611336032389,-0.0399192787421278,-0.0978507008603498,-0.438026240016342,0.02702320721094,0.104806637328279,-0.103000445189359,0.164766074711743
"gamma-Glutamylmethionine",-0.216001155224982,-0.0821862348178138,0.0149022889865916,0.129175949195614,-0.0103238866396761,-0.129721535615644,-0.161242978089997,0.186329137808576,0.127497288227408,0.0755179663805338,-0.0710526315789474,-0.0839119532742686,-0.00342873075790983,-0.41585848869678,0.106864501243263,0.0181052828474643,-0.0222363486559512,0.201747852153512
"gamma-Glutamyltyrosine",0.0284627691484579,-0.110228250558698,0.0969718564921555,0.0537585427611077,0.0432208108251278,-0.0463821001122833,-0.240763235145258,0.18492077468347,0.263765726209052,0.0524795223365103,0.0879599171124965,0.163758798356817,0.0598739441380796,0.0949637791815053,0.179754369317335,0.155241531669846,0.220224418842347,-0.0632026049995877
"Gentisinic acid",0.179611313544726,-0.0797570850202429,0.0576698169686591,-0.0447459008969132,0.0257085020242915,0.0203544329888716,-0.157092970493204,-0.0358481058609977,-0.00386972600051239,-0.130126388306242,-0.221052631578947,-0.38412122299823,0.00501122187694514,0.0190770552221229,0.232358637760734,-0.147137298633619,0.0149990464990614,0.0525418336564615
"Ginkgolic acid I",-0.173317933564717,-0.302242016683446,0.29852020453822,0.00293596561218855,0.249000455807528,0.181477562011379,-0.0117420791578095,0.0837004492200919,0.0886008423945464,-0.00690252905006325,0.254466319471595,0.151028792265646,-0.0369266615829566,-0.107966675994237,0.265844018859407,0.091041029661002,0.230189324672317,0.227603984783507
"Ginkgolic acid II",0.179408018339809,0.0384615384615385,0.0284776618305414,0.0423162592192528,-0.0321862348178138,0.211341799242661,0.209625993486744,-0.22926585217316,-0.0490844192696571,0.119976124007784,0.0532388663967611,-0.0778018595892491,-0.0369247927774905,-0.194394126956158,0.0890537510360522,0.202600665102964,-0.115482169199067,0.177022283374001
"Glucose",0.120757351721072,0.123886639676113,0.0456255012123728,0.0955659059879775,-0.16417004048583,0.0259240539559757,-0.242724834563598,-0.092253176382398,0.0763761710627445,0.167276355638602,-0.497368421052632,-0.0480660703221539,-0.21917501998639,0.237130993682813,0.153745671328909,-0.369628274470416,0.0610450703668095,0.0266439318744734
"Glucuronic acid A",0.142204995839882,0.249595141700405,-0.112583731179524,-0.117635151226727,-0.192712550607287,0.070481021692809,-0.272989524110936,-0.107443051747228,0.00835046136952674,0.22188477756431,-0.465991902834008,0.0411412974791317,0.0363972957378121,-0.261749986734826,0.174831961804112,-0.014790231058492,-0.239984743984983,0.0656506481387024
"Glucuronic acid B",-0.0167718544057045,0.166599190283401,0.0156167822941679,-0.232233250356378,-0.12165991902834,0.0802025419262999,-0.335037198667852,-0.0976202656779711,-0.0617119462186976,0.149817901045253,-0.402226720647773,0.0676183701142165,-0.0300673312616708,-0.209741031715854,0.228673654959242,0.0799437489109869,-0.0855889646380009,-0.000532878637489467
"Glutamic acid",0.0306975759425621,0.280566801619433,-0.37500691600505,0.00202470139805037,-0.336234817813765,-0.186025340301279,-0.127030720340832,-0.145316474323536,0.235238606873253,0.239546237443629,-0.326113360323887,-0.0366605621101174,0.0210998815871374,-0.392838131557235,-0.0323459601464282,0.128267003834853,-0.212608861913269,0.181391888201415
"Glutamine",-0.0908729565981806,0.101821862348178,-0.213123146602761,0.00283458195727052,-0.140688259109312,-0.29792408882219,0.0908952883394959,0.0369620300544185,0.00183302810550587,0.127690324874612,-0.159514170040486,-0.00203669789500652,-0.0983781979000283,-0.0602152860363098,0.206563758150291,-0.0490882668751674,0.112335516087376,0.14217202048219
"Glutaric acid",-0.175545409446374,0.0277327935222672,-0.169539054840607,-0.0868596899763609,-0.198380566801619,-0.271088642344324,-0.169239334191133,-0.105519000867682,-0.0586568993761878,0.0966305161213282,-0.246356275303644,-0.032179826741103,0.00685746151581966,-0.445060238031203,-0.0648966415596059,0.0578859043151325,-0.0560104253881035,0.103804758582948
"Glu-Thr",-0.0675482503541082,0.116908750592559,-0.191391822023991,-0.0115413820617067,-0.216104054125639,-0.234239732663125,-0.0532442554914465,0.00546863189096789,0.0305520146188091,0.147795327895472,-0.246469963370459,-0.0658905115278983,-0.0813705364167293,-0.35022556497242,0.0947907437288452,-0.118200328425419,-0.0403840920477749,0.204209428632732
"Glu-Val-Phe",-0.0198212824794689,0.092914979757085,-0.293962960831395,0.0813929962016249,-0.256882591093117,-0.369924098051482,0.00101219697482735,0.0187341796166231,0.0219963372660704,0.0168494387354417,-0.21417004048583,-0.0847266324322713,-0.117631839848291,-0.266545894472232,0.0358262216811704,-0.103276613425677,-0.000629330622338242,0.26356177410229
"Glyceraldehyde",0.109271172643226,0.204655870445344,-0.0416447527844476,0.0919214434714869,-0.225303643724696,-0.0320000041019075,-0.259223645253284,-0.187645593673527,0.041548637058133,0.219854724704619,-0.497368421052632,-0.0132385363175424,-0.286430892545391,0.250239808165054,0.154769277662656,-0.376130876056477,0.065135719412008,0.00394330191742206
"Glyceric acid",0.01372242633194,0.246356275303644,-0.168926632005541,-0.0386717967027621,-0.328137651821862,-0.166987363177359,-0.260235842228111,-0.209316482527351,-0.0405302881106298,0.0751119558085954,-0.282591093117409,-0.207743185290665,-0.281419670668445,0.0752424636135128,0.0775893600980777,-0.135534617372215,-0.0152088233731742,0.205797729798432
"Glycocholic acid",-0.231858181208557,-0.349797570850202,0.0941089756550508,0.194573804352641,0.368825910931174,0.16901267989267,-0.126423402155936,0.111898748520911,-0.0452146932691448,0.0552174377836161,-0.0823886639676113,0.088392688643283,-0.0269023490236002,0.405946946039476,0.295208066652844,-0.230141095349811,0.403086263607644,-0.0047959077374052
"Glycodeoxycholic acid",-0.0746471266544982,-0.28182282093547,0.0440146539137696,0.0840676631537604,0.187240530330465,0.142553191489362,-0.0164058956729037,0.241995947315096,0.149976883520027,0.292374109217399,-0.205569646604026,0.126644881939806,0.0804840396518518,0.248660468701567,0.119515357941374,-0.191923898857219,0.206682399618702,0.0995921431248985
"Gly-Tyr",0.220230676286193,0.0120451440004454,-0.173222358386513,-0.118957227390398,-0.0205475985889952,-0.0954985161700505,-0.00961635793096467,0.108765012053695,0.16803608040345,0.139979228824077,-0.136747811299175,0.151232472363105,-0.018727092659928,-0.0803621655475365,0.100011400240909,0.0404201770343664,-0.0289506737797036,0.151238611289064
"Gly-Tyr-Ala",0.0580407810039834,0.148380566801619,-0.213531428492805,0.0358372147454916,-0.179554655870445,-0.282227884278533,0.12622096276097,0.0820253269700794,-0.0450110234796441,-0.0399920413359278,-0.184210526315789,-0.112018384225359,-0.11789558836813,-0.0943195188356357,0.12160443244923,-0.0201453147176012,0.0432140360672259,0.170308012541634
